,CleanedText,Type,Rating
4361,wen i start with it was amazing but at the moment the signal for data its very bad,Bad,2.0
4362,the wifi keeps going off im not happy with virgin media,Bad,2.0
4363,i paid for next day delivery with ups it did not arrive so i sent you an email to complain got an answer say you would investigate and give me an answer in two days a week later i still await an answer and a credit for the delivery charge also almost impossible to speak in person to anyone all automated eric coleman oap,Bad,2.0
4364,visited the reading store shocking service received today by the the concierge at the door was excellent however the salesman i was handed dan the concierge said his name was he was not very interested about my issue i had on my phone and my billing issue instead kept asking me who my broadband was even though i said i was not interested that as came into store to have my issues sorted out finally got the issue fix as it was something to do with setting on my phone after visiting another provide store who i will be switching to as more helpful once my contract with ends clearly the guy needs more training however the first interaction with the concierge was friendly and welcoming so was shocked with the service i later received,Bad,2.0
4365,the wifi service is very poor not great customer service,Bad,2.0
4366,very poor information and instructions included with the ring door bell and did not identify that an additional door chime may need to be purchased and no on the set up which resulted in me a charge of pounds to set up the the bell happy,Bad,2.0
4367,bad customer service treat old customer not serious offers are always twice like was give new customer better ofer then old one its very good speed,Bad,2.0
4368,ill start with a positive and say that the package i have is good but expensive i have tried on quite a few occasions to contact by phone and its almost impossible to get through i did once get through after minutes and was passed to another department after answering a load of questions although i asked them not to transfer me as i would end up hanging on the phone again sure enough minutes i get through and was asked the same questions so a long conversation about me wanting to change my package by reducing the content nearly there and the phone goes dead very annoying and frustrating and still not july thank you megan for your response unfortunately you have advised the same methods of contact that i have an issue with the phone number option takes forever and the text service is a talk bot which then refers you to the website which then advises you to ring until you resolve the problem of slow response and then cutting customers off who wish to reduce their service it will not improve,Bad,2.0
4369,impossible to speak to anyone i was charged set up costs when i shouldnt have been my first bill was times what it should have been by the time i noticed it was apparently to late to remove them leaving me short of money this month instead theyve credited my account this problem took hours to sort out because you could only converse via live chat they eventually transferred me to the department that deals with this only to be left waiting for hours i gave up and tried again the next day so frustrating,Bad,2.0
4370,i ordered a new remote on august quoted delivery was days allowing for my having placed the order on a sunday i expected to take delivery by the following thursday at the latest it arrived on box note which accompanied the package came from an address in bolton about an hours drive from my home so i thought it extremely odd that the tracker information i received on the wednesday said it was en route via northern ireland and would be delivered the following day the footnote said that this was not a guarantee just as well i asked the tracking assistant for a more realistic forecast but got no response,Bad,2.0
4371,so disappointed ive been with virgin for years when you come off a contract they automatically triple the price for no extra service so they just want you locked in so if you move house or are in an unstable living situation they profit from vulnerable people for no reason charge me the same and roll my renewing my contract im being bombarded with useless spam email i did not give permission to contact me,Bad,2.0
4372,i wish i had checked the reviews before renewing my phone on o business shocking service i cant access my account g not working signal is worse on my iphone xr than previous bluetooth not connecting how much more difficult do they want to make it for loyal customers thankfully i am days so will be cancelling my contract i want to share this awful service to warn other potential customers,Bad,2.0
4373,have been on chat line for over an hour re broadband speed as low as mbps whilst paying for up to mbps now have to wait days for a call back from technician not acceptable,Bad,2.0
4374,absolutely all full customer service still waiting for the problem to be sorted out since july where they owe me compensation just keep getting lied too,Bad,2.0
4375,internet very slow most of the time the free tv programs are very limited unlike sky,Bad,2.0
4376,agents on the live chat are polite and try to be helpful but ask a lot of completely unnecessary and meandering questions and more importantly dont do what has been agreed in the chat the system also relies on the customer constantly chasing for updates rather than being kept informed of progress this was with ref to a faulty line when they knew that the person using the line had a medical condition requiring a home phone line not good enough,Bad,2.0
4377,my password for my mail box account does not work so i sought your help your assistant was as helpful as she was able to be but the problem lay with the security questions being requested i am being asked for information i do not immediately have ie the last four digits of the account where i set up the direct debit a month ago as the email activity is both business and pleasure so i do not know which of three of my accounts i used and this sort of information is not something one commits to memory or expect to remember as i have not made a payment yet i cannot look up a statement i gave the last three digits of each of the three accounts i would have used at the same time but that was unacceptable even though the chances of anyone else getting any the sequences correct is infinitesimal i now have no email service simply because i was asked to set up a password for my account having received the first bill this is not acceptable,Bad,2.0
4378,unless you have a degree in this is a very difficult device to not find anywhere in the instructions how to answer a the main base unit is too light needs blu tak to hold it down as the whole device is unstable it is top for his the delivery was excellent,Bad,2.0
4379,considering the price keeps going up each year i dont understand why the internet speed and connection is getting poorer each year wont be signing up for another year i shall go elsewhere,Bad,2.0
4380,since signing up to virgin media i have a landline that never worked paying way over the odds for basic tv package only saving grace is very good reliable internet fantastic for gaming and streaming,Bad,2.0
4381,i have no problem with vm apart from the fact that i cant have a new contract which costs less than im paying as an existing customer these contracts seem to be for new customers only not loyal long standing ones very disappointing,Bad,2.0
4382,throughout the lockdown when the family had to work at home it was a struggle to maintain connectivity even though we have mbs package the connections kept dropping and we kept resetting per your online help but it would have been more helpful your systems were more proactive self diagnosing and self connections and where problems were persistent or chronic alerting your engineers to come out and help rather than have us call issues although it was never clear how i should do that if i really wanted i really am left questioning if its worth the money may look to change supplier shortly again why can you not offer a better rate until someone looks to leave what about rewarding loyalty with better rates instead of increasing rates,Bad,2.0
4383,nearly every month the internet does not work reported this a few times speed of internet no where near what we were told we would be getting totally fed up with getting automated service when phoning im not a robot and dont want to speak to a robot definitely would not recommend virgin media to anyone on a whole the service we are getting for the price we are paying is absolutely pathetic,Bad,2.0
4384,who is trustpilot as they do not seem to respond,Bad,2.0
4385,couldnt enter previous adds as wouldnt work on phone htc using dropdown menu,Bad,2.0
4386,the internet is good customer service is just really poor i had to make over calls each over an hour to resolve installation delay no one called back as they promised i was also promised an amazon voucher never received it,Bad,2.0
4387,ordered with hr delivery however if it takes four days to dispatch it so took a week and arrived in a box that look like it had been kicked most of the way here not impressed with bt,Bad,2.0
4388,sorry too upset to carry on will totally adjust my view on tesco service system and nameless staff in customer care,Bad,2.0
4389,i suspended note suspended not cancelled my sky account to give virgin a go they were terrible from the from support to the quality of the box once bitten as they say so went back to sky within the virgin media cooling off period they still tried to charge me the earth mind guess thats how you get as rich as branson eh heard hes trying to fly to the moon or something you seen the film moon by bowie very mind twisty but very good,Bad,2.0
4390,stupid people working for them some of them dont have brain cells to rub together,Bad,2.0
4391,not happy i ordered a set of four mini discs and got a set of three one ok im told they will all talk to each other when set up but they have different pass words different some one thats sick to death with this world a different id every device that comes into the home were told never use the same one im not a happy man have not yet used them may still yet return them,Bad,2.0
4392,not happy with tv as there is no way to recover program deleted by mistake also bb is too slow rang so many times but had to hang up as no one answered after a long time waiting to be answered,Bad,2.0
4393,okay until something goes wrong and you need to phone their helpline if you go online you get that stupid robot thin you phone you have to queue for minutes plus and then you get through to a far distant help line person that speaks poor english and doesnt really know what they are doing it took me phone calls and a letter to get money back that vodafone owed me awful service,Bad,2.0
4394,youd think that every company would have customer satisfaction at heart wouldnt you not this one perhaps theyre too large to cope or to care have email problems wont go into the details what i will say is that the cust serv teams read from scripts only noone reads the records of the previous if they were recorded at all repeatedly sent back and forth from dept to dept all saying of course sir we will help but nothing is ever they want to do all the way along is get you off their books to satisfy their you sure we cant close this we well cant,Bad,2.0
4395,on the whole the service has been good on of my accounts however the speed when dealing with an issue and now a complaint with the fourth account really pulls down the score for virgin media,Bad,2.0
4396,very very slow and agents dont seem to have access to correct information poor,Bad,2.0
4397,broadband down again another issue in the area at present the service is not intermittent the picture is not frozen as we have no like last time virgin media are sorry engineers are apparently working hard to resolve this i look forward to the end of my contract i will not be renewing and hopefully this will be easier to do than those at present are finding when trying to stars mostly it is ok but tardiness too often,Bad,2.0
4398,even though i cancelled part of my package i still think its very expensive ive been a customer for over twenty years and loyalty doesnt mean much to virgin im on pension now and money is tight all packages are expensive,Bad,2.0
4399,terrible customer ever get het through,Bad,2.0
4400,ive been with ee for a number of years no issues really but they are expensive and i was sick of being tied into a month contract for sim only decided to leave them after paying too much for sim only compared to other networks called for a better deal but they could not give me one they didnt seem to care also wait time on the phone was ridiculous had to call a few times i was waiting for over minutes for someone to answer not cool at all overall i am not sad that i have left ee i am with smarty now so much cheaper and signal is just as good as ee was would recommend changing to a cheaper network on a one month sim,Bad,2.0
4401,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4402,i had been a loyal virgin media customer for years even though i wasnt happy with the price increase of their mb package to me to i was willing to stay if i could have gb for that price best offer for broadband only i kid you not needless to say im waiting to them to contact me regards collecting old router now incredibly happy with,Bad,2.0
4403,i was very excited by the reviews of zen and would have loved to of been a customer because of there static ip uk support and it is a british company but sadly this had come to an end when they said it would take weeks and wanted to charge me on top of the to connect me saying it is bts connection charge due to no active we in the s this is where you can transfer a gb is less than a second and if bt has a monopoly on the lines then do something about it rather then trying to charge your customers although the good points for zen is the customer service and the wait on the phone was not long though i can not comment on the connection speeds or reliability,Bad,2.0
4404,intermittent speeds despite assurances min download specified of mbs sometimes as low as mbs and increases in monthly fee since commencement of contract,Bad,2.0
4405,the broadband signal is rubbish i have extra pods around the house snd it still does not always work and you have the cheek to charge me gif them when it dies not work properly i will not be renewing in february,Bad,2.0
4406,unfortunately they choose to increase the cost pounds in a years contract tesco and others didnt they should have done the same,Bad,2.0
4407,ok all the time the service was active never had an issue with the phone side of things however their billing system is a complete switched accounts using the switching service were the only company to make a mess of it they took a months payment but failed to allocate it to my account then claimed they never took the payment although my bank confirmed they did had to send a copy of my bank statement to make them accept said i cancelled the dd but again my bank confirmed the cancellation had come from they would have received an account update from but instead of correctly they cancelled the contract was up i cancelled as they could not offer g i received a bill for the period beyond the day notice period and the money was taken i was promised a refund which eventually arrived i have since received another bill for p when queried they said dont worry the bill has been cancelled but too late for the invoice to be stopped from being posted however despite assurances they still took the p,Bad,2.0
4408,good product but poor day took days looking at track and trace only minimal information posted by royal mail,Bad,2.0
4409,the phone cuts off after rings and i miss most calls as i cant reach a phone in time previous bt phone had a menu item for altering the number of rings this new one probably has but i cant find it can you advise,Bad,2.0
4410,hi david thanks for sharing your experience though im sorry weve not met your expectations so far we do have an alternative to calling if you do still need help just send us a text with an explanation of the issue to for cable services or if the problem is with your mobile services well get back to you as soon as we can with further virgin media,Bad,2.0
4411,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4412,i did not find the person in the the least bit i was shocked that as a customer of years that you want to charge me over six months to try and fix my phone unfortunately nobody could repair my phone but i was just given instructions for things that i would have done myself you really must not charge people for this service its reprehensible,Bad,2.0
4413,loved for years but now signal is very poor lots of dropped calls looking elsewhere now for better network,Bad,2.0
4414,if you want get broadband dont go near talktalk you will get only problems got disconnected second time in months and now without internet for over weeks no help whatsoever reason they giving out team member did not followed the procedure we are really sorry and every day they say it will be working tomorrow weeks later the same after few months my issues has been resolved and so far so good broadband its fast and no issues,Bad,2.0
4415,service nowhere near as good as expected broadband speeds are missy not what they advertise poor all round,Bad,2.0
4416,tv is forever not loading and crashing but at a fortune for nothing decent to watch internet is okay but still has gone down plenty of times,Bad,2.0
4417,the wifi is always going off and now we cant pick up wifi in off my rooms,Bad,2.0
4418,its been weeks since i ordered my phone i wasnt expecting a quick service but will someone please get in touch with me member has not arrived informed uk mail but no response yet and ive had bad dealings with them before so dont expect it to get resolved my mobile is broken at the moment so cannot reset my frustrating if you want to just refund and cancel if its easier,Bad,2.0
4419,the internet is awful we have tried on many occasions to sort this with virgin but the signal never improves,Bad,2.0
4420,why didnt i read these reviews before using them for installation was relatively fast and the installer was very polite the internet just does not even stretch to the next room or the room one floor above the need to contact virgin about this but that is literally impossible probably intentionally ive called and nothing to complain and i cant even do that for unclear reasons dont need this stress advise users to go elsewhere,Bad,2.0
4421,packages are okay but the talktalk router is just not up to the job making internet connection unreliable also when things go wrong they fight tooth and nail not to send out an engineer and rely on you taking your equipment apart to sort problems okay till something goes wrong then the fun begins,Bad,2.0
4422,really fed up with constantly having to call about poor broadband service i am paying for the highest speed and have never received anywhere close i upgraded late last year and due to upgrading to even higher speeds was told that there could be issues for a few weeks first date for completion was feb still was only getting at the top end usually low s and you could get on a sunday night complained and got a credit feb came and went and when there was no improvement called again another credit come april no change and i was told may for completion of the works still no better and when i called next in may i was told august as you can probably guess aug has come and gone and when i called yesterday was told th sept speed currently a pathetic i have been promised a substantial credit this time value unknown but not holding my breath meantime i have had notice my package is going up in price twice during this virgin this is just not good enough,Bad,2.0
4423,non stop issues from day constant connection issues and not getting the speeds i was paying cancelling i was told i cant hear you so im basically shouting down the phone but its mainly due to the amount of background noise on talk talks end,Bad,2.0
4424,loss of service out of the blue very unhelpful web page took mins of website searching and dead ends on the site to find help details,Bad,2.0
4425,the main downside of talk talk for broadband is the relentless stream of scam callers claiming to be from talk talk to be fair to talk talk they did change my number but even then the scam calls continued but at a reduced rate,Bad,2.0
4426,internet all over the place broadband speed inconsistent just renewed for plus only to find an upgrade offer for something no idea of your pricing structure,Bad,2.0
4427,i have used your services for over years and have had no recently moved and have introduced a relative to have this you have said i would get pounds and my relative would get pounds we have not received was september i would appreciate pounds reduced on my bill in january and my relative receive thankyou,Bad,2.0
4428,broadband issues after a good start constantly failing or below par performance,Bad,2.0
4429,they really need to get themselves sorted constant problems with the internet and yet another price increase come on,Bad,2.0
4430,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4431,the receiver of my problem was hampered by the inefficiency of talk talk systems consequently nothing was done he couldnt even tell me if snail mail was received prior to being dealt with how difficult can it be to change a name on an account with talk talk he did all he was allowed to do which was no help at all,Bad,2.0
4432,really struggling to defend vodafone at the moment havent had too many issues while my contract was with them but since cancelling my contract at the end of the months i was told by the person on the phone that i would have no more payments taken as ive paid for the full months already the following month another bill came out putting me overdrawn i messaged the team and was told thats just how the billing system works and that on a certain date in the future i would get a partial refund back ive in the mean time spoken to multiple agents on the web chat and have been told different stuff each time such as when the refund will come back how the payments work what date my final bill is and now im still waiting for my refund the agents have all been friendly but seemed to all be telling me different stuff which is quite confusing unfortunately from this experience i wont be likely to use vodafone again,Bad,2.0
4433,i had been a loyal virgin media customer for years even though i wasnt happy with the price increase of their mb package to me to i was willing to stay if i could have gb for that price best offer for broadband only i kid you not needless to say im waiting to them to contact me regards collecting old router now incredibly happy with,Bad,2.0
4434,two star rather than one because as it happens the actual service i receive is very service however which was never brilliant has plummeted boys bots and more bots and just at the moment when i think im going to get a real human being im told that there will be a two hour wait but thats ok because i can simply get on with my day until they get round to they do get round to me im out and by the time i respond ive been referred back to the bots who want my name account number and inside leg measurement all over for the upcoming and future price rises rpi plus i can see no justification for company the only problem being that i suspect that the competition are probably no better which is why they get away with itthe day that we get another company delivering a similar service with customer service on the same level as a company like first direct all of these gangsters will crumble,Bad,2.0
4435,our broadband fails frequently so much so our elder sons just use data when they are here,Bad,2.0
4436,its like we speak the same language but dont understand each other,Bad,2.0
4437,all my previous contacts turned into numbers when my family phoned i could not tell who it was and too many nuisance calls i would not answer told virgin tried but failed to fix it,Bad,2.0
4438,i find their prices reasonable but i went through a third party broker i already had a sim only contract with them which i wanted to cancel as i had a new contract with them they refused and said id have to buy it out even though id taken a new one they still have my business i am in full agreement with the other reviews the customer service is terrible id like to work for them though seems like you can say just about anything to customers,Bad,2.0
4439,very difficult to contact by phone and speak to someone i agreed a monthly price to extend my contract which was confirmed via e mail i was then charged more and they wouldnt acknowledge their own e mail had a response to my review asking me to refer to my new contract i e mailed it to them with my query when i spoke to their customer services they just make themselves look worse,Bad,2.0
4440,i am very disappointed with the service the broadband is no where near as fast as it should be and is constantly dropping out wish i had stayed with sky the television isnt great either very slow,Bad,2.0
4441,the product is generally good disappointed that occasionally things are removed in the guise of progress eg radio stations accessed now via an app rather than a channel number meaning we cant pause or service is terrible unless you speak to someone in the cancellations department based in the wanted to upgrade our hub checked online we were entitled to a free upgrade but when ringing the normal call centre they tried to charge a lot of money nearly from what i can remember didnt make sense and felt as though someone was trying to rip us off eventually spoke to uk team and agreed free upgrade without argument or doubt which was a shambles when the equipment came they said we could take a month to finish watching recorded stuff on existing boxes and then install new equipment but a few days after new stuff arrived old equipment including internet stopped working took days of many phone calls and stress to get our tv services back as the boxes wouldnt activate properly scripted answers from call centre teams got us nowhere eventually the uk cancellations team were able to press a button and it worked how on earth do they think they can merge with o when they cant run the existing company,Bad,2.0
4442,absolutely ridiculous customer care chances that you can get support by a human operator are extremely low if you file a complain the process to get a response is even worse shameful at best it will take days and nothing gets solved even in terms of automation they are stuck at ten years ago if you ever interface with their whatsapp youll understand what i mean all this and they are not cheap at all,Bad,2.0
4443,second poor review ive had to write on trustpilot this week and probably ever just awful service to a loyal customer that has remained with them for years i signed up to upgrade our internet and was promised vouchers as part of the upgrade offer i had this in writing in my order confirmation email still havent received the online vouchers and customer service are blocking me constantly stating im not entitled to the vouchers i have no idea why i wouldnt be entitled but thats irrelevant as they were what i was promised when i upgraded ive paid my bills reliably for years so fulfil your end talktalk stars as one of the agents i chatted with online wad very helpful,Bad,2.0
4444,i have extreme trouble trying to get through to virgin to report faults and problems for instance with one problem i made nine phone calls spoke to about different people who all told me they couldnt help and they would put me through to somebody who could i was then put on hold countless times for hours in total and often they would cut me off and the line would just go dead after listening to piped music for hours whenever i did get through to someone i would have to go through the whole process of identifying myself once more which took ages and wasnt reliable in the end i gave up and left only coming back a bit later because they treated new customers better than existing customers,Bad,2.0
4445,its really annoying and difficult to register or just to top up a sim card online thats just ridiculous why should be so complicate to top up online,Bad,2.0
4446,coverage is fine but their billing system is archaic you really need to keep tabs on what theyre charging you each month especially with one off add ons that have a habit of rolling over despite being biggest disappointment with the network is the call centre wait times minutes wait consistently throughout the two years ive been with them the operatives are usually friendly and cooperative recently switched to same network a quarter of the price for the same data package no billing issues and they answer the phone immediately and are super accommodating when doing so,Bad,2.0
4447,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4448,so my orange contract ran out but as the signal where i live has been getting worse over the last years or so i gave them a ring they were eager to upgrade me in spite of the poor signal but i decided to keep the existing handset on a sim only contract while i researched my best option months later i called them for a pac code to switch to o it turned out that i had signed up to a bridging contract which cost more than to get out of and ended up costing more monthly than a new contract with a new handset and poor signal would may or may not have sent piles of paperwork pointing out the folly that i had signed up to but who reads that i wish i been a customer for years i feel well and truly moral of this story is do not glaze over when a telesales person from orange is waffling on or you will get tucked up like a kipper,Bad,2.0
4449,although the actual physical broadband connection has been without problems trying to get anything sorted using their abysmal customer services is virtually a waste of time instructions re mobile phone account given to them in july had to be repeated in october because it had not been followed are an annoying company should you ever need help from them,Bad,2.0
4450,not happy i am now paying nearly double to o instead of the same and i have lost my historic emails that are very important to meso not happy at all im seriously thinking of moving everything to sky,Bad,2.0
4451,the overall service from was unremarkable reception was fair to good and reliable in most areas the calls soliciting new offers got irritating fast and their pricing plans are not the best but so far so they really fell down was their service after i changed carriers the process of leaving was straightforward but vodafone insisted on my paying a full months bill the unused portion of which they would refund after three months and multiple attempts at resolution i am still waiting for this refund i have on four seperate occasions been promised a refund within days and on two occasions card details have been given at no time has vodafone initiated contact with me to resolve the issue or to inform me of problems their customer service staff are polite enough but the structure of their complaints system is evasive and provides no email contact whatsoever the whole system seems heavily rigged towards making it as inconvenient as possible to get sensible resolution and next to impossible to have a meaningful dialogue that might result in changes being made,Bad,2.0
4452,really frustrating the wifi at home is appalling constantly dropping out in every room and trying to get through to virgin media to sort this is a painful experience i had an email the other day saying i could ask them anything on the community forums i visited said forums but it was a minefield of confusing advice downloading tools to check router performance etc etc why does the customer have to jump through hoops to diagnose an issue that should not be other option is via a webchat all well and good but the wifi cuts out during these calls which are therefore useless the advice i have received is to reset the router etc etc etc which i have done multiple times it does not fix the how easy it is to get through to someone during the initial set up but trying to fix a problem that affects the whole family i work from home for example is frustrating that we are not receiving the service we pay a lot of money for i will not be renewing when im sure virgin media will miraculously start to finally contact me sadly i have a long long wait until my contract is up and will no doubt have to put up with this dreadful service its really not on virgin any chance of being contacted directly with a helpful solution,Bad,2.0
4453,gets more and more expensive each year for existing customers and never any reduction even though you have been a loyal customer for,Bad,2.0
4454,hi rita thanks so much for taking the time to write a review were really glad things are going well and you are happy with the service you are really appreciate your positive feedback kath,Bad,2.0
4455,the broadband has been terrible lately i also purchased extenders and the main one is not working i have tried several times to get in contact with a voice and not once got through very frustrating when it works its good but its not stable,Bad,2.0
4456,our wifi had been reducing and we could not get it all over the house as we had previously we rang virgin media and they said they would send someone out to check it the engineer came out said he couldnt see anything wrong and suggested we buy a booster we reluctantly did so for which we shouldnt have needed to as we didnt need it previously when we got our next bill it had a call out charge noone had told us there would be a fee for the engineer coming out to check on something that was fault when we have sent repeated messages asking for an explanation and a refund we are ignored also one engineer said we couldnt get fibre optic in our area an engineer working in the street said virgin fibre optic is available when i contacted virgin media they spent a lengthy time trying to sell us other services and eventually said that we do have fibre optic very confusing and no confidence in their service or their personnel,Bad,2.0
4457,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4458,price was put up by nearly not happy wifi range not good at all,Bad,2.0
4459,i have been waiting over two months for a cable to be relocated also was supposed to a call back as normal never bothered to call,Bad,2.0
4460,it is amazing how they dont have any offer for loyal customers ive been with virgin media almost forever i tried to get a good offer this year sorry no offers for already customers good offers only for new customers i just wanted to get down my bill be compensated for many years on being subscribed to their services no no offers for me,Bad,2.0
4461,constant every day connection lost between i dont know whats happened but since my package change this has been appalling and in cannot continue even your own speed checker fails to work until its up and running again this is a joke im a hybrid worker and pay for guaranteed speed that i simply arent getting ive always been full of praise for bt but recently this is appalling your own speed checker mostly only shows its a good speed this is totally false and ive proved it on this video now at the moment im within my rights to cancel my month contract just signed in october and if this fails to improve after the engineers visit the weekend ill be doing just that as i cant afford for this to carry on like this your meant to be the best provider and you usually are so whats happening bt,Bad,2.0
4462,internet speed is not consistent many evenings trying to stream something on tv but it struggles even though we have the time i do the internet check on the talk talk website it says there is a fault but nothing is done to fix frustrating,Bad,2.0
4463,terrible service over priced and continual price rises and no change in service service is not good,Bad,2.0
4464,repaired faulty wire but cable and cover exposed end of wire not protected and in danger of damage internet still on and off at regular intervals looking into change over to sky as for what looks like better service,Bad,2.0
4465,ive been virgin media client for a couple of years i asked them to pay only for the internet because i didnt use the landline nor the tv cable they refused saying i can have only the package including internet tv and landline in the last three months i paid the contract bills for nothing the internet being very poor i decided to find a different provider and cancel the virgin media contract it was very poor customer service i spent at least three hours only to cancel my contract transferring me from one person to another they asked me to pay an extra month of the contract i asked them what for because their internet is zero instead of paying me three months compensation now they ask me to pay extra for no so i paid months x for very poor internet services one extra month cancellation notice total of for no services is it correct or is it theft,Bad,2.0
4466,you seem to penalize your long term customers with high prices and special deals for new customers,Bad,2.0
4467,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
4468,i decided to switch from o to a new provider on a much lower monthly rate for my phone service a service when i called to close my account they asked where i was going what i was getting and at what price to which i reluctantly told them they then gleefully proceeded to tell me how they can match that no problem despite charging me nearly x the price for this service over the last years talk about a metaphorical kick in the i know this practice isnt exclusive to o and yes i signed on the dotted line but surely people like myself are beyond sick of being bent over by this outrageous profiteering from huge corporations who have no care for their customers if they can match at times below their ticket price why did i and presumably millions of others have to pay such a huge uptick not to mention seeing with the cost of living and blah blah blah weve had to increase your monthly payments to xyz notifications being sent out to us on multiple occasions because guess what no they didnt need to increase their price theyre just another vampiric corporation jumping on the bandwagon fully prepared to empty the pockets of the very people who enable them their shareholders to accumulate more and more economic structure of our country needs drastic reevaluation businesses need to begin truly valuing their customers and we must all learn to maintain a tighter grasp on where we spend our money because i for one wont be spending it with o any longer,Bad,2.0
4469,i just called them to ask for a refund as i have not been using either phone or internet for over months and they refused even though i have been a customer for over years extremely disappointed i called back and was very helpful still not happy with not being refunded but he was very helpful offering alternative solutions,Bad,2.0
4470,still having connectivity issues with signal dropping off frequently unless it improves i will leave,Bad,2.0
4471,i had been a loyal virgin media customer for years even though i wasnt happy with the price increase of their mb package to me to i was willing to stay if i could have gb for that price best offer for broadband only i kid you not needless to say im waiting to them to contact me regards collecting old router now incredibly happy with,Bad,2.0
4472,after many attempts of reaching out to virgin media bad local connectivity and unreliable service unfortunately i cannot vouch for virgin medias broadband package i am paying for a mb service and receiving maximum mb with a downtime of about which is not exactly what i am paying for the majority of my street seems to have the same issue as well as my neighbours who also have the same package as myself this may be an infrastructure issue but its not exactly like a lot is being done about it,Bad,2.0
4473,contrary to what you may believe my internet connection is slow and it is only inertia which companies tend to rely on that has prevented me from going elsewhere i live on the th floor po hf and do not benefit from fibre what can you do about this likewise my phone contracts which i feel are now not competitive virgin was once a very good company but in recent years i believe you have lost your edge,Bad,2.0
4474,internet keeps breaking this is sometimes even on a daily basis i constantly get messages that engineers are working on the issues horrible never again,Bad,2.0
4475,i had been a loyal virgin media customer for years even though i wasnt happy with the price increase of their mb package to me to i was willing to stay if i could have gb for that price best offer for broadband only i kid you not needless to say im waiting to them to contact me regards collecting old router now incredibly happy with,Bad,2.0
4476,thanks for your review tariq and im sorry to hear that leaving us has been a tricky process we have been experiencing a high volume of calls into our call centres and have been doing all we can to respond to each there are any issues that are still outstanding do please give us another try on or from am tomorrow morning and well be best placed to assist you before we experience call queues later in the,Bad,2.0
