,CleanedText,Type,Rating
1771,broadband speeds inconsistent and below advertised mbps poor customer service from offshore call centre had to call out engineers a couple of times they are good and very knowledgeable probably the one saving grace virgin media,Bad,2.0
1772,i have been with talk mobile over years last year my phone was accidently pressing the number multiple times not one or two but ten times like anyways were saying that i had telephoned which is some premium line for road network i said that i had no need for premium rate numbers and i asked if they could block them they said they could and they would disable my ability to telephone premium rate numbers well i always am careful to lock my phone but on this it did not lock and it must of went off in my pocket the same number they took it as dialing which is you it a premium rate number they have charged me twenty quid but when i challenged them the first person said thats weird you have a block but the next person i talked to was a manager and he said he would knock ten quid off anyways i got through to someone else and she said that premium rate numbers was still enabled so if you are with talk mobile dont trust what they say you need it in writing needless to say i am moving to another provider mike,Bad,2.0
1773,due to the stone walls in my house this product did not work for me and i sent it back much better results with the bt which works through the household electric system might be ok for open spaces,Bad,2.0
1774,i was with virgin media for months and asked them for a price to change from mb to agent i spoke to said it would cost monthly i agreed to the change over then when i was billed it was with change over fee with a new contract for months my contract says monthly i contacted customer services who said they saw the mistake and would credit my account which never happened still fighting with them to put it right wasting my time they wont sort it from virgin media reply i have already contacted support on that number you gave me spent a lot of time on the phone and they told me they had sorted it out never did i contacted customer support a few times waste of time cant spend my life on the phone to virgin media,Bad,2.0
1775,excuses and no solution internet problems for weeks now and when i phone india i hear excuse after excuse my internet speed is mbs on their app and it should be over mbs excuses are next door wifi is interfering with my signal i need to restart my router microwave and telly are interfering with my signal you couldnt make it up where shall i put my router down in my local park no help whatsoever take my money and offer nothing but diabolical service typical great britain policy just another typical unsatisfied customer of virgin no quality media,Bad,2.0
1776,in the last weeks or so had at least days with no tv or internet no compensation or anything as they didnt last longer than days in one outage since o have taken over virgin mobile the signal as been rubbish didnt get a choice to switch or not thinking of leaving as soon as my contract is up and ive been with virgin since virgin media started all those years ago wouldnt recommend at this moment in time,Bad,2.0
1777,the disgrace of a network keeps sending me letters in the mail saying my most recent broadband bill has not been paid they are mistaken because i paid it via bank transfer on and i have proof of this because it is on my bank even get me started on the customer service either you spend almost half an hour on hold just waiting for someone to pick up at the other wouldnt have to resort to paying my bill by bank transfer if there app wasnt so confusing not even possible to set up a direct appalled by how i have been treated by this network heres a suggestion o check your bank account more often and youll see i made a payment on time with the mobile number as reference so you know its to my a disgrace,Bad,2.0
1778,service is rubbish on trains if you do not use all your credit they should carry it threw signal is always bad,Bad,2.0
1779,ive returned the goods i purchased as there are much better products on the charge a insurance fee for the return of a item is pretty dont bother entering me in your free draw as a voucher for bt shop would be useless to me,Bad,2.0
1780,left us without wifi for no reason for a week in middle of lockdown gave no explanation or compensation poor slow no customer service only offered us discounts as we were leaving no thanks signal frequently dropped and was slower than our downstairs neighbours,Bad,2.0
1781,i was a sky q user but couldnt wait for the day when virgin networked my street i switched to virgin as soon as i could i was really happy with the wifi speeds offered the additional sports channels and the price a great saving on what i was currently paying however a year into the month contract were thinking of back the wifi drops out regularly my partner and her daughter use g because even when the wifi is working it is too slow on their phones we have tivo boxes in the lounge kitchen and master bedroom however connection between them is poor i need to record the same thing on each box if its important the system itself is clunky strangely some programmes series link however others do system doesnt automatically extend recording when programmes overrun meaning i miss the end unless i programme in a time extension each individual recording needs to be deleted a whole series cant be deleted in one click for example regular unexpected network issues arise error codes include c and c meaning i have to reboot the boxes frequently as im typing alexa has happily announced that the network is disconnected again recently the broadband in our home went down for days engineers came and went without the problem being resolved eventually an engineer who had recently switched from house connections to infrastructure and was working nearby was asked to investigate he resolved the problem this engineer was an absolute diamond if i were virgin id make sure he never leaves encyclopedic knowledge and great customer service skills a real asset to the company unless the reliability dramatically improves in the next months i will not be renewing with virgin,Bad,2.0
1782,absolutely ridiculous company i have no idea how it has stayed afloat from the overwhelming negative feedback they to be absolutely no way of actually getting hold of anyone online trying to find their livechat and message options has been a complete nightmare with no helpful signposts at all on their website other than the continuous then the dreaded calling waiting hours to speak to someone who is a robot reading from a line script of upsell upsell upsell who never understands what the hell youre trying to say anyway then you get transferred over and over before someone hangs up on you will avoid actually helping customers at all cost as there is clearly no way such a massive company can afford to actually fix any of the problems it causes what a ridiculous ask its painfully tragic reading through all these reviews and people still get the bog standard copy and pasted reply from one of the team who still dont really give a crap about their customers,Bad,2.0
1783,the signal often drops completely as i am often for a charity it is unacceptable and makes me look incompetent at home i rarely get more than a bar signal,Bad,2.0
1784,ive now contacted them times over the same problem and i am told that i must contact them again to get the results of tests its amazing that a communications company are apparently unable to either phone or email me with the results hrs wasted on this so far poor show talk talk,Bad,2.0
1785,hard to contact anyone for assistance with network issues most of the time you get through to an automated system that will simply restart the router as if i hadnt tried that already myself there seems to be issues on a monthly basis mostly the loss of network or poor line speed,Bad,2.0
1786,thank you for taking the time to leave your review georgina were extremely sorry to hear about this and for any upset or inconvenience this must have caused unfortunately you are unable to cancel the tariff contract and continue paying for the phone on a monthly basis as they are combined to provide you with your contract and services as you have experienced this means that when you cancel the tariff the entire contract will be cancelled and you will be charged the remaining balance of the contract as an early termination fee listening to your feedback it would appear our concerns management team have previously dealt with your complaint and offered multiple options as part of their final positioning on the matter this is known as a deadlock letter and if you have since chosen to receive off the early termination fees all other offers will no longer be available and the above action will be carried out on the agreement the complaint has been resolved regarding the use of services if a payment is overdue then the services will be restricted and the barring can only be removed again once the owed amount has been paid in full this will explain why it has not been possible to reinstate the services for youto escalate things further and in writing please follow our complaints code of practice,Bad,2.0
1787,review disappeared off the like a lot of the service,Bad,2.0
1788,ive tried on several different days different times to contact customer service firstly the automated service says if you wish to speak to someone press but it just keeps repeating herself should you be so lucky that it accepts put you through nobody picks up the phone but on the plus side you get to listen to free music i waited many times minutes or so they dont pick up like i said should you be so lucky to even be put through i needed to speak to them regarding new contracts i wanted to take out so they lost a customer however the payg sim works very well its on ee network reliable but who wants a contract if in case of any issues you cant speak to customer services,Bad,2.0
1789,great product but end of contract shenanigans where price is hiked and nobody wants to talk to you to resolve is tiresome,Bad,2.0
1790,went through the whole procedure twice and each time froze on payment button i presume this was because i was using firefox used chrome and it worked i find many companies dont bother testing their software on popular browsers,Bad,2.0
1791,good internet speed but the connection is really unstable and they demand payments even though i have payed for the contract on time,Bad,2.0
1792,non stop issues from day constant connection issues and not getting the speeds i was paying cancelling i was told i cant hear you so im basically shouting down the phone but its mainly due to the amount of background noise on talk talks end,Bad,2.0
1793,i believe your premiums for broadband and tv too expensive compared to other providers and not enough channels for price as just repeats,Bad,2.0
1794,wifi never works switched to virgin recently looked only to see if i could speak with someone it said i would get money off the bill automatically if the wifi goes down had no refunds i had to ring up because the original deal didnt go through and trying to charge double for the package,Bad,2.0
1795,hi there bina thank you so much for your review and i am so sorry to see that you have been unable to set up a direct debit with us i understand how incredibly frustrating this must be i am also so sorry to see you have had trouble reaching us in the past we are aware that our phone line wait times can be longer than we would like but i can assure you we are as agents working as hard as we can to get through the queues in a quick and efficient way just so you know if you do need to contact us in the future we do have a vast variety of ways to contact us for help or support and i have listed a few below for you call text facebook twitter forums thank you ash,Bad,2.0
1796,talktalk is cheap and it feels like are fine so long as nothing goes wrong once it does you are destined for a never ending loop of pointless communications by to a noisy call centre or by text with a tech advisor for the last six weeks i have been asked the same questions over and over sometimes twice in the same day with no continuity no solution indeed the same failed solutions being offered time and time again i am on my third router now and still the service drops out randomly spend a little bit more and get a decent service from another company,Bad,2.0
1797,for that good actually reason if youre thinking of listening to alexa forget it it will stop your download every kbs to a gb so you wont be able to listen to it for long only useful if youre not concerned about the download stopping fact becoming more off than on,Bad,2.0
1798,cheap intermittent service not good for online games and streaming services poor wifi coverage but peanuts get,Bad,2.0
1799,i have requested help in obtaining speeds higher than i am achieving i am only getting of the speed and nobody has been able to tell why,Bad,2.0
1800,every upgrade or renewal of contract is always alot more expensive any loyalty discount seems to be reducing i dont feel like longterm loyal customers are looked after enough,Bad,2.0
1801,i ordered a new phone very good ordering service it was sent via royal mail and has been with them for over days stuck at a depot not going anywhere i know its not bt shop fault but getting this delivery sorted is proving a problem,Bad,2.0
1802,not too impressed with the installation or service provided by bt the engineer had to return within minutes to rectify a fault during the install they put tools on my furniture unprotected and also said that a performance disc that i am paying per month for was not required,Bad,2.0
1803,although the service is good it is nothing or near what it use to be the tec support team are mainly based in india who do not have the language compression required to deal with customers the service is good however and reliable but the in service apps such as the movies is poor as they are old and rentals too expensive coasting more than physically attending a cinema,Bad,2.0
1804,excuses and no solution internet problems for weeks now and when i phone india i hear excuse after excuse my internet speed is mbs on their app and it should be over mbs excuses are next door wifi is interfering with my signal i need to restart my router microwave and telly are interfering with my signal you couldnt make it up where shall i put my router down in my local park no help whatsoever take my money and offer nothing but diabolical service typical great britain policy just another typical unsatisfied customer of virgin no quality media,Bad,2.0
1805,even with volume at max it is difficult to hear cumbersome set up when you go into clock it is set for which shows age of stock handsets just display handset not the time like most delivery probably because they are desperate to get rid,Bad,2.0
1806,broadband speed approx of what being charged for paying for mb and getting about mb on a good day,Bad,2.0
1807,dont know were to start my contract is up next march with vodafone and i will be going with another network provider definitely they are constantly messing up my bills i have been trying to pay with card and they will not take the payments i was on hold for minutes one time tried to phone them vodafone were a great network to be with yrs ago i have been with them for more than ten yrs they have right down hill dont no wrong with them anybody thinking abt going with them should go elsewhere you will get nothing but hassle iam fed up with it iam off,Bad,2.0
1808,my broadband expires in days so i rang bt to enquire about options i held on for minutes this is just not acceptable i couldnt speak to bt so moved across to and bt will impose early leaving charges i cant speak to bt and just wanted to stay with bt but on every level,Bad,2.0
1809,sometimes i turn my data on and it still doesnt work just has the loading symbol next to g and says it is not also finishes at mb even though i paid for mb,Bad,2.0
1810,the internet was great when i had it my complaints are with leaving virgini was charged a cancellation fee for breaking my contract and told i could get it back if i proved that i couldnt continue with virgin in my new residence i had to multiple times to find the email address to send my proof of new residence and am still waiting for my refund many weeks later i was also charged for not returning the equipment in time even though there wasnt a slot available within the time frame i booked two slots after and both times virgin cancelled as they didnt have staff there seemed to be no other way to return the equipment still waiting for my refund honestly its been so annoying dealing with them website help centre leads to nowhere lead to nowhere utter st customer service,Bad,2.0
1811,at the commencement of my contract and the sales process leading to it i found your mo very poor indeed from a customers point of view no proper contact details given managers assuring me that all would be right but just passing the buck levels of management neither of which would provide me their name or contact details your sales admin department was worse than useless either not doing what they promised or duplicating actions and finally though when working the broadband is relatively good though at the lower end of expectations it frequently cuts out and i have to restart i have given stars rather than because when working correctly the broadband is satisfactory,Bad,2.0
1812,claim to have the fastest speed internet but are extremely unreliable so the speed becomes irrelevant if you cant guarantee internet signal in the first place i have had to reboot the internet hub more times than i care to question customer service diabolical agents need to learn basic manners having an agent say well good luck with getting sky fitted before your disconnection and dont think anyone else will get new customer discounts in your house neither comments are necessary or even polite virgin you can makes your internet claims but untill your reliable and have great customer service these claims are worthless,Bad,2.0
1813,im on ee orange and have been so disappointed with coverage and bought my own sim free iphone and when i have asked to get onto a plan with g and better pricing i have been told i need to sign a contract which is the whole idea of buying an iphone outright my data on my three ipad is heaps better coverage wise and speed,Bad,2.0
1814,hi for your reviewwe understand that in some circumstances it may be easier for you to call us rather than use our online chat service we will always still have the option to call us available our full list of contact details can be found on our help page talktalk social team,Bad,2.0
1815,internet is not very reliable wifi should be better than previously had with talk talk but its wise signal reach on tbe box is poor,Bad,2.0
1816,excessive price increases after offering discounts to secure customers,Bad,2.0
1817,two weeks after joining virgin media my monthly bill went up,Bad,2.0
1818,nd handset does not work correctly on advanced,Bad,2.0
1819,i got pound always on data for my mobile hot spot once data reached gb it was so slow did not work cant even get signal very disapointed am switching to ee where unlimited data means its always on im my misses with me to ee we have been loyal of gaff for yours we thought it was the best gaff we were,Bad,2.0
1820,i paid the installation fee alone because i was the first one to use bt in this building then after a year my download speed was halved form mb randomly instability and sometimes cant even open google bt said it was noise an absolute excuse i guess bt offered my line to someone else to share never use bt again and one more they will add months contract compulsively if you move home and in most situation this is just a scam to make you pay a line installation which is around pounds basically you cannot quit in the middle because they will charge a cancellation fee which is another scam to not lose their clients,Bad,2.0
1821,a good product let down by customer service that is somewhere between indifferent and hostile,Bad,2.0
1822,i have requested copies of the price increases they claim to have emailed last year and even after months hard copies in the post have not arrived through the post customer service is not the best to be honest they will make it seem as if they have resolved the issue but far from it avoid paperless billing its convenient that all other emails you get but not price increases,Bad,2.0
1823,you cannot get through to a human being to speak to or wait an eternity you could have a nice course lunch while you now by ee i went for an upgrade and new contract but i was concerned about data useage as i use it a lot was told by an ee rep gigs is plenty after looking at your last months useage ok lets do it then i said after a short while data useage alert essentially the rep lied just to sell me the contract and gigs wasnt enough dont trust tmobile is now owned by ee i cannot now get unlimited data with either of them so i wont renew any contract,Bad,2.0
1824,i find it disappointing how they can just push your bills up,Bad,2.0
1825,im so disappointed in both my service and connection i joined in november and have had nothing but problems i booked an engineer after an online diagnosis stated my equipment was faulty which caused me to lose internet connection constantly the day of appointment no one turned up my internet was sparse as usual so my son spent hours on the phone to get through to a person after explaining the situation more than once we were told that someone would call us call never arrived tho i have fleeting internet its nowhere near the speed i pay for will definitely be changing supplier when contract is up,Bad,2.0
1826,i returned this product which i had ordered to replace a similar discontinued bt product the quality was not satisfactory there is no speaker button i could not get the appliance to connect to the same socket ease of return was not what i expected either,Bad,2.0
1827,i got what i ordered eventually however i placed an order online paid online then they phoned me asking for my credit card details over the phone even though i have already paid on line then they kept emailing me seemed to think i had all day just for them inefficient service as i have come to expect from anything with bt in the name it would have been easier to have just brought the product from pc world and i would have had more options of different products,Bad,2.0
1828,non stop issues from day constant connection issues and not getting the speeds i was paying cancelling i was told i cant hear you so im basically shouting down the phone but its mainly due to the amount of background noise on talk talks end,Bad,2.0
1829,i want to cancel my account im with someone else i offer to pay a month to pay off my debts with you,Bad,2.0
1830,ee was originally one of the best accounts i opened they were flexible and always gave me the best offer my business account is where i encountered problems the staff were rude and carried out actions without notifying me and ultimately now they cannot help me with closing my account,Bad,2.0
1831,the connection isnt great i only get good connection when im on the same room as the box when called up about this was told i was in a contract and they wasnt anything i could do about it,Bad,2.0
1832,my biggest issue is the call center agents not helpful at all always passing you from one to another never want to deal with you plus its hard to find someone who can speak english and understand english from the uk call center,Bad,2.0
1833,too many divisions their attempts to bring things together should end with sending all calls to the same place not start with sending all calls to the same place where nobody can help about anything except their own little bit,Bad,2.0
1834,two stars because i had been with them a long time but customer service has seriously deteriorated recently until i finally decided to cancel the service as a final insult vm took an extra months payment by direct debit putting my bill account in overdraft when i contacted them about it they confirmed my closed account was in credit which they would be sending me as a cheque within days not good its laughable that i just received notification of a reply to this review four years after i left it,Bad,2.0
1835,they seem to say anything to keep you as a customer then hang up and do nothing this happened times to me,Bad,2.0
1836,non stop issues from day constant connection issues and not getting the speeds i was paying cancelling i was told i cant hear you so im basically shouting down the phone but its mainly due to the amount of background noise on talk talks end,Bad,2.0
1837,the internet is slow the tv is full of shopping channels and bloody virgin go doesnt always work,Bad,2.0
1838,excuses and no solution internet problems for weeks now and when i phone india i hear excuse after excuse my internet speed is mbs on their app and it should be over mbs excuses are next door wifi is interfering with my signal i need to restart my router microwave and telly are interfering with my signal you couldnt make it up where shall i put my router down in my local park no help whatsoever take my money and offer nothing but diabolical service typical great britain policy just another typical unsatisfied customer of virgin no quality media,Bad,2.0
1839,i had been a loyal virgin media customer for years even though i wasnt happy with the price increase of their mb package to me to i was willing to stay if i could have gb for that price best offer for broadband only i kid you not needless to say im waiting to them to contact me regards collecting old router now incredibly happy with,Bad,2.0
1840,ive had issues with my service for two months and counting when i call up their customer service all im met with is bots to answer the queries no call backs nothing this has seriously knocked my confidence in virgin overall,Bad,2.0
1841,even though they are priced competitively they are hopeless i have been pushed from department to department because nobody wants to take responsibility they lie to get the sale and the people in their indian based call centre can hardly speak english at the end of this contract i would rather spend a little more and get an honest company,Bad,2.0
1842,tv deal is good phone line was never repaired properly also doesnt matter what internet speed you have going to your house as soon as it hits your wireless router it becomes rubbish no good my internet is always buffering my internet in my caravan is faster as soon as my contract is up i will be looking for a different internet provider who can provide better speeds,Bad,2.0
1843,following contract renewal i have to report that my broadband speed is still lagging and at times very very slow the speed was supposed to have been upgraded but something is clearly wrong when i last spoke with you a couple of weeks back i was asked to again reset the router which i did it made no arrange for an engineer to visit to sort this problem can be reached as usual at motley,Bad,2.0
1844,i gave a to my chatter but would give a to talktalk in general for changing the terms of the contract when i had been told it was fixed it took hour and minutes to get it fixed i have happened in the st place no wonder tt is bottom of the list in terms of customer satisfaction,Bad,2.0
1845,wifi in the house is terrible but theres nothing you can do to fix it so were just stuck,Bad,2.0
1846,every upgrade or renewal of contract is always alot more expensive any loyalty discount seems to be reducing i dont feel like longterm loyal customers are looked after enough,Bad,2.0
1847,really bad coverage where i live service is often nonexistent as the local transmitter is often out of order and very weak when it does work no ability to make or receive calls using wifi voicemail messages and texts can take a long time to arrive,Bad,2.0
1848,service has been poor with many in service over the last months the broadband router is intermittent regarding connectivity and the additional tv box again works intermittently when i call to report the fault i am told that i need to be infront of the box which is impossible when i am at work i didnt have any of these issues when i was with sky,Bad,2.0
1849,when its good its great when its not its awful and your waiting for it maybe value for money if it was great all the time and you cant get hold of them to cancel so if your not happy your staying happy or taking a day off work to stay on hold only to have the phone out down and have to start again,Bad,2.0
1850,ive got the mbs bundle from virgin and the wifi range is shockingly bad cannot reach one side of my house to the other and even a booster box doesnt make a difference,Bad,2.0
1851,no idea how to post my opinion on website tried or more times customer services didnt helped at all,Bad,2.0
1852,customer service aint their thing avoid them funnily enough very similar experience to a contributor from a few days ago samsung j repeatedly falters and is fixed for a few weeks or days only to fail again samsung only willing to fix again and again talk mobile who supplied the phone had a poor quality customer line with a near mute call handler fuming,Bad,2.0
1853,i subscribed gb data worth tonight i was only credited gb two weeks ago i experienced similar situation i called the customer service repeatedly but could not get through i sent an email but for two weeks no one replied also i recharged worth of calling credit on my line using my debit card last week i was debited but never received the credit i feel ripped off for me is a terrible network i am switching to three mobile once my subscription expires,Bad,2.0
1854,when the broadband and television services work they are brilliant sadly when there is an issue customer service is out of any company i have delt with the customer service at is one of if not the worst once faster non cable fibre is available in our area which is soon we will switch to another provider that actually has a decent customer service department,Bad,2.0
1855,hi for taking the time to leave a review it is very disappointing to hear about the issues that youve had with us i can assure you that this isnt the standard of service that we aim to its just the wifi and all things are looking good over a wired connection we have some helpful pages to get the best from your wifi we recommend starting here after going through the you still need some help feel free to pop along to our community forum where our staff and users have a wealth of knowledge and experience to help you out,Bad,2.0
1856,i have a tesco mobile phone on contract for some years now and still i have same issues with it despite going into my local tesco and spending ages with the phone guys basically if i go a few miles outside the area i live in not mars my email or my internet dont work just spent days in norfolk no internet working at all the only thing i could watch were programmes i downloaded on has been happening for some years i am a nurse and need my phone particularly if out on the am sure someone out there with the clever it brain could tell me why this happens am so sick of paying a month for a phone which i am not able to use am not mobile phone savvy but just need someone to sort it help,Bad,2.0
1857,well i was a old customer since my last contact ended in but i was still for sim only yes i didnt received a singles offers m ee since although i informed them to call me if any offers suits days ago i call them if they can give me good upgrade offer coz i want to keep my no as it was with me last gave me a offer i wasnt happy with it coz i can get a better offer if im a new customer which is really that i explained ths to them they replied to me as its doesnt matter an they dont care they just ere forsake of so i said fine you dont value a old customer atleast can i keep my old no with new i been told i cant they can give me the pac code which will work if i choose to go other network which was really hash instead of making customer support they informed me indirectly to go other network so within a hour im moving out,Bad,2.0
1858,the item was not delivered delivery company was incompetent and lost the lap top my son did not have his christmas present for christmas day there was no effort by bt shop to get a replacement in no so,Bad,2.0
1859,repaired faulty wire but cable and cover exposed end of wire not protected and in danger of damage internet still on and off at regular intervals looking into change over to sky as for what looks like better service,Bad,2.0
1860,non stop issues from day constant connection issues and not getting the speeds i was paying cancelling i was told i cant hear you so im basically shouting down the phone but its mainly due to the amount of background noise on talk talks end,Bad,2.0
1861,we have been with talk talk for years and been off with excuses at long last a bt engineer came and improved our broadband speed from below meg to an acceptable speed only of course if it was a sunny day and not if it was breezy or rainy now we have had no telephone line for a fortnight and a very spotty internet connection another bt engineer has called and it is a fault water is getting in the cable now waiting for it to be fixed or replaced something that talk talk are very reluctant to do the advisors are always very polite,Bad,2.0
1862,awful service decent connection,Bad,2.0
1863,absolutely terrible customer service from rachel seaham was unclear about charges and laughed when i asked questions which i had to because she seemed reluctant to tell me anything,Bad,2.0
1864,broadband is very drops out at times had issues recently where i was without tv and broadband for days when it came back on it would go off at random times had to go out and buy a tv ariel but broadband issue is a more serious matter as working from home like many other people at the moment im currently looking for a new provider when ive asked around family and friends they are having same,Bad,2.0
1865,my wifi is not good have to keep switching everything off and then back on i am a person in her late seventies and fine it hard to keep doing this i just dont know why this keeps happening for that reason i can not give a good mark,Bad,2.0
1866,not great no much help at all tried online chat as phone impossible it took over mins just to establish my problem it was very simple i got standard responses over over clearly they were not reading my replies eventually the person repeated back the very issue i had started the whole conversation with agent clearly was not reading properly asked me to do process i had just done with them again nearly an hour to get very little info ended up booking a call back for another day after all that,Bad,2.0
1867,i have a sim only deal with ee thats good value when i logged on to check on roaming in canada they said it was included in my deal but when i arrived here i got two texts to say calls texts and data would cost me about per day ive tried to log on to their site which they say is unavailable and that i should text them so i am only using free wifi in the places that i am visiting and getting by without their services it turns out that the free data pass means that the pass is free access to fixed data prices there is no free data just a free pass to a fixed price also following the sympathetic message from sam at ee i went to facebook as he suggested and six hours later i had not got a reply it looks good when they get on trustpilot quickly to offer a follow up but its so cynical when they do nothing after,Bad,2.0
1868,every upgrade or renewal of contract is always alot more expensive any loyalty discount seems to be reducing i dont feel like longterm loyal customers are looked after enough,Bad,2.0
1869,okay until something goes wrong and you need to phone their helpline if you go online you get that stupid robot thin you phone you have to queue for minutes plus and then you get through to a far distant help line person that speaks poor english and doesnt really know what they are doing it took me phone calls and a letter to get money back that vodafone owed me awful service,Bad,2.0
1870,incoming rings time to short not enough time to pick up phone i am not able to change this setting,Bad,2.0
1871,custome service fault with landline just led around in circles for an hour ended up where i started agent on phone very unprofessional could hardly hear her due to background chattering and laughing accent very difficult to understand intend to change provider very soon,Bad,2.0
1872,far too frequently the service is just downright frustratingly intermittent i have lost count of the number of times this happens tonight since pm i have tried to access the internet and the services ie netflix i pay for only to find its constantly dropping off there has to be more reliable connection than talk talk are providing and i am going to do just that,Bad,2.0
1873,in the last weeks or so had at least days with no tv or internet no compensation or anything as they didnt last longer than days in one outage since o have taken over virgin mobile the signal as been rubbish didnt get a choice to switch or not thinking of leaving as soon as my contract is up and ive been with virgin since virgin media started all those years ago wouldnt recommend at this moment in time,Bad,2.0
1874,download speed very slow at mbs,Bad,2.0
1875,the service cuts out constantly unreliable and poor value for money,Bad,2.0
1876,opted to go with talk talk after seeing that i could get it a tad cheaper than orange and i would also receive a love to shop voucher two months later and a call to customer service i was told its on its way theres still no sign the speed of the customer service is matched by the speed of the broadband its very slow and around twice a day there is no connectivity all of this is very frustrating and as soon as the contract is up i shall be taking my custom elsewhere,Bad,2.0
1877,service support staff do not seem have patience helping me out trying to find out why am i being charged standard recurring monthly charges i am being told my original account has expired years agoso why have i not been billed the years agoi need more advice,Bad,2.0
1878,it seems bt cant do anything right i placed an order with paypal and got an error message along the lines of the order could not be processed i tried again with a debit card and everything seemed to work i paid for express delivery for next day and it seems the order hasnt even been processed let alone dispatched,Bad,2.0
1879,have had many problems with the virgins tivo box over the last few keep losing picture and sound and today this service has been down since and it is now and virgin say the fault will not be fixed until not good,Bad,2.0
1880,i feel that if you could talk to someone when you have a issue this would improve the service,Bad,2.0
1881,chat now is too slow and laborious and poor graphics and positioning,Bad,2.0
1882,i have been a loyal o customer for years i wanted a new phone so took up a new year contract for a month shockingly on my bills i noticed the was increased to a month without any explanation i contacted them and they told me they can just increase the tariff as they wish due to high costs and nothing i can do about it this month now ive noticed it has increased to ridiculous i have months left on my year contract now after that no way i will stay with o very poor network anyway they couldnt care less about their loyal customers their loss as there are so many other companies to choose from,Bad,2.0
1883,cheap broadband on an offer but it seems you get what you pay for regular drop outs throughout the day usually at critical times being told its not down to the service but its down to our usage is not great customer service,Bad,2.0
1884,very poor stability and not very fast for a month zen has mb a second for i made the upgrade,Bad,2.0
1885,issues with account number and address process not clear enough,Bad,2.0
1886,date of experience april,Bad,2.0
1887,after been with virgin and now my agreement ended its term and now been charged a higher amount as i just use the service for broadband as i work for who partners for virgin i hope this reflects in the future other than that only issue i have is virgin mobile but everything ben good,Bad,2.0
1888,never move house to an area that is not covered by virgin looking to charge me pound wanted to remain a customer speed is good nearly al the time but more disconnect on broadband than bt times in a year i noticed for extended times of hours never had that with bt stars as speed is good customer service dont get me started non existant,Bad,2.0
1889,poor signal strength rubbish customer service,Bad,2.0
1890,poor company been with them for years but they just no longer care about their customers this year they are pushing up everyones contract by inline with the cpi this is just an absolute joke this network is completely over priced and just laughs in the face of the consumer look elsewhere,Bad,2.0
1891,ive now had vm for yrs everything is worse im disabled with ms it frustrates me the disabled are uncharted for ive hit major issues with virgin,Bad,2.0
1892,every upgrade or renewal of contract is always alot more expensive any loyalty discount seems to be reducing i dont feel like longterm loyal customers are looked after enough,Bad,2.0
1893,the signal and service is at most for years i get that both providers are working on the signal issues still years later same problems no care for loyal customers the focus is at the new ones once you sign up and the problems start no one is the customer service sectors care i would not recommend big words zero actions is what you can expect as a service from both o and virgin overall bitter disappointment,Bad,2.0
1894,i am disappointed that i have had no home phone for almost three days now and daily contact with chat has produced no answers i am still waiting for the results of the past two days testing,Bad,2.0
1895,although i pay for mb broadband speed i still receive less than half of that this is still a problem after numerous visits by the engineers to sort this out,Bad,2.0
1896,even with volume at max it is difficult to hear cumbersome set up when you go into clock it is set for which shows age of stock handsets just display handset not the time like most delivery probably because they are desperate to get rid,Bad,2.0
1897,so just recently booked in and had fibre installed fantastic right not for us engineer arrived hours past the time so waited in all day and had a time slot for nothing once arrived he fitted and explained we should have a new hub this is the smart hub which we already had we was told when we upgraded that we already had the equipment so they wont need to send out equipment when i rang them to tell them the engineer said we needed a new hub the lady quickly told me that we had the correct hub anyway installed and left and we was still only receiving our old service off mps when contacted again to bt they told me that it can take up to midnight for services to go active as soon as phone disconnected we lost all internet connection called the next day and went through to technical explained what the engineer had said and done explained he said we needed the newest hub for it to work she then said that she wished engineers didnt interfere and that we have the latest hub and thats not the problem and she will send out engineer engineer arrived today onetime he straight away said we had the wrong hub and thats why its not working now to get this right there are two types of bts smart hub they both look exactly the same however one has a red wan port on the back if yours doesnt have this then insist bt needs to send you a new hub because otherwise youll be without internet like me they are now sending me a new hub however if they knew their own equipment in the first place i wouldnt be left without internet as we all know internet runs everything now i have children no sky no cctv working because it uses internet i wished they listened in the first instance and just sent me out the correct box needed for this new fast internet they provide they did offer me as compensation however the missed appointment alone should be according to their own website plus loss of service plus compensation i just hope when this new box comes it works i must say previously we have had no problems with bt just wish they listened to customers telling them what their engineers relay maybe we would of got internet back on sooner just be sure if your upgrading to the new fast you have the correct smart hub with the red wan port on the back and this can be all i contacted you like you asked via facebook however after speaking with garry he is denying to talk to me regarding the account saying that im not on there as a listed person i have been speaking to you for the last year and im defiantly on the even send me texts and emails i even just phoned in to double check and they confirmed that im on the account i have never really experienced any problems with bt but maybe people on trust pilot are right that when you have a problem with bt you are not willing to sort it out,Bad,2.0
