,CleanedText,Type,Rating
391,genuinely the broadband bandwidth is rubbish great for speed price when a decent offer is on however connection wise as my wife and i work from home it is shocking both her and i get intermittent signals whilst on calls sometimes not even able to gather what is being said called so many times and get the same excuse of if you were to use a wired connection it would be much better are we living in or who even uses a wired connection unless you are a gamer going to leave once the contract is finished for sure,Bad,2.0
392,customer service is patchy with info contract up so i asked how we went about terminating with no charges was told to request a pac no requested the automated message said that i would be subject to a disconnection fee spoke to someone differen who gave me different advice but did ask if there was anything she could do to make me stay i told her of a deal i had seen different network so she checked couldnt match it i ordered from the other company now according to my account page i can get a similar deal for a similar price why couldnt that be offered yesterday anyway clicked on the link for the offer it took me to a page where lo behold that offer just doesnt exist is it really so hard to do what customer service is supposed to do be of service not sure ill ever go back to voda now,Bad,2.0
393,broadband is great when it works new routers are rubbish supposed be smart routers to improve signal in slow or low signal areas sometime have a job to get a signal in the backyard roughly around m away from the router or upstairs in the house is a nightmare,Bad,2.0
394,virgin provides what can only be described as a hit and miss service there are numerous breakdowns in wifi connection wifi coverage in my house is poor virgin seems incapable of getting my contract correct and it has taken two months to resolve a straight forward problem at least i hope it is resolved but for the fact that i have been a client for many years and the effort to change is too much hassle i would leave virgin like a shot,Bad,2.0
395,if i activate my then not use it or most likely throw it away why you still charging me for months just realised this now,Bad,2.0
396,good internet but too very expensive and they changed my plan to even more expensive internet which is used only for social media it cant cost pounds extra for late payment you stop it when im late and pounds that i dont pay with direct debit per month i have been a client for years and a new client pays pounds per month avoid,Bad,2.0
397,hi samuel thank you for taking the time to leave a review im sorry that youve had a poor experience with our services this is very disappointing to hear and i can assure you that this isnt the level of service that we want to its just the wifi and all things are looking good over a wired connection we have some helpful pages to get the best from your wifi we recommend starting here after going through the you still need some help feel free to pop along to our community forum where our staff and users have a wealth of knowledge and experience to help you out you have an active complaint with us you can check the status of the case by visiting your online account here have a vast variety of ways to contact us for help or support and i have listed a few below for you call text facebook twitter forums,Bad,2.0
398,products arrived faulty no damaged to the box or the equipment aesthetically but camera showing black blobs and cracks would be easier if the returns label was put with your product on delivery rather than waiting on one being sent out as now i have to wait on that being delivered before my replacement is sent out not very helpful when were needing the baby monitors asap was passed around departments on the phone to then end up somewhere that couldnt help me on second time of calling i was told to email photos in which could take up to hrs to be seen then wait on a returns label then i will receive my replacement not very convenient for a couple expecting at any moment,Bad,2.0
399,the tv package is perfect for our use but the wireless is quite poor and keeps dropping out doesnt reach every room in the house either,Bad,2.0
400,rip off merchants keep sneaking my prices up then have to phone to get them down how many other customers are duped by this,Bad,2.0
401,faster fibre and i only get mbps vodafone offer ave mbps know where im going next,Bad,2.0
402,i am happy with everything with virgin except the price i am looking around for a cheaper deal,Bad,2.0
403,after years of appalling signal coverage ive decided end it last october due to nature of a demanding business with a final fee due november still got charged in december thankfully canceled dd i did not resolve issue until mid feb after many times and advisor hanging up months after intended end star for customer service and star for support,Bad,2.0
404,hi gemma im sorry to hear that you are having an issue with your internet connection i appreciate its been a while since you left your review so hopefully things are resolved now but if not please have a look here from that link youll be able to check if theres a fault in the area test your line replace your equipment or book an engineer visit if its links will also help to keep things tip top for you general broadband help status page hints and tips troubleshooting you are still having further issues then please get in contact with us so we can help you further we have a vast variety of ways to contact us for help or support and i have listed a few here for you call text facebook twitter forums other contact options can be found here,Bad,2.0
405,whilst your representative polly was polite and did what i expected my problem remains unresolved due to the inadequate response from higher management of talk talk a nightmare i would not recommend talk talk to my worse enemy,Bad,2.0
406,ever since ive been with yourselves my internet signal has been so poor keeps cutting in and out,Bad,2.0
407,very intermittent connection tried to get help via online interaction but obviously just automated responses my phone constantly using data as no wifi very poor value for money,Bad,2.0
408,too often the connections is slow or drops out completely especially in the last months when many are working from home im considering switching,Bad,2.0
409,i have been complaining about my broadband not working the it should st i was upgraded from mps to free of upgrade i complained again the agent tells me i have too many gadgets and i need a higher speed internet i opted for the mps and i am paying a month but even now im still having the same problem,Bad,2.0
410,every time i use the chat system i come to a point where the agent will as a question but the system does no allow me to type in an answer this has happened on numerous occasions and is extremely annoying,Bad,2.0
411,after i ordered ipod i rang days latter to find out why it had not been despatched to be told they would look in to it and get back to hours i rang back again to be told that i had cancelled the told them they had the payment and i had not cancelled the then found me another i pod and delivered it to me hours latter,Bad,2.0
412,i just feel your too expensive with my bills,Bad,2.0
413,if only one could speak to someone instead of this impersonal way time wouldnt be wasted i have already spent over an hour today no wonder i am loathe to phone up as very quickly one goes from one to another i have just had about enough and it is not the fault of talktalk staff but the system,Bad,2.0
414,unreliable and intermittent service not the speeds we pay for and not impressed given the cost of the service poor customer service,Bad,2.0
415,for that good actually reason if youre thinking of listening to alexa forget it it will stop your download every kbs to a gb so you wont be able to listen to it for long only useful if youre not concerned about the download stopping fact becoming more off than on,Bad,2.0
416,it speaks volumes that whenever i walk past an ee store the staff always possess the same disheartening look a look brought about by a workplace which knows of only two things draining staff of their soul and its customers of their money a horror story waiting to be transferred to the big screen ee has garnered a reputation for being at the very least questionable when their staff arent promising callers a free ipad in order to land a sale their job interviews are careening over the hour mark assuming you even make it through the gauntlet of trite that is the ee online application form nothing and i mean nothing strikes me as confident about ee as a whole their advertising campaigns rely on s hollywood leatherface kevin bacon to sell a service which clearly not even he would use if given the chance it screams desperate which is ironic given that ees customers are desperate to get a good service as with anything this is a coin and the staff of ee have been known to be either lovely or dense there is no inbetween as stated previously there were a number of staff members who not so long ago pushed the concept of receiving a free ipad with every sale this ofcourse opened the doors of hell for the more honest members of staff who had to clean up the mess that their colleagues had made how nice customers were understandably and petty demanding their free ipad which they would have used for all of minutes before doing everything else on their phone as is common with todays people so is ee bad yes could it be better absolutely will it get better probably not ineptitude fills the air and whilst some of its workers are aiming to do a good job there are others who simply want to see the world burn yet the customers are equally as bad hissing at callers when they dont get their own way and flailing about like a child when they hear the dreaded word no there is no inbetween no grey or middle ground everything about ee is black and white and the sooner you realise and act upon that the closer youll be to even then youll probably find something to complain about,Bad,2.0
417,technician took nearly hour to establish that there was no service and an engineer was required i knew this of course as i have no tel or little understanding of issue and asked if i was a new customer what type of equipment i was using etc surely this was on my records as i had to advise my account details engineer booked for days time so i will be without service until then,Bad,2.0
418,i returned this product which i had ordered to replace a similar discontinued bt product the quality was not satisfactory there is no speaker button i could not get the appliance to connect to the same socket ease of return was not what i expected either,Bad,2.0
419,ive tried on several different days different times to contact customer service firstly the automated service says if you wish to speak to someone press but it just keeps repeating herself should you be so lucky that it accepts put you through nobody picks up the phone but on the plus side you get to listen to free music i waited many times minutes or so they dont pick up like i said should you be so lucky to even be put through i needed to speak to them regarding new contracts i wanted to take out so they lost a customer however the payg sim works very well its on ee network reliable but who wants a contract if in case of any issues you cant speak to customer services,Bad,2.0
420,in the last weeks weve had no days of broadband up time,Bad,2.0
421,internet cuts out a lot of the time and does t always connect upstairs definitely should have stayed with sky,Bad,2.0
422,tried chat some small with address not correct your policy does not allow continue rubbish,Bad,2.0
423,internet performance isnt great despite what you hear but its also impossible to get hold of anyone at the best of out of that ive stayed but if it goes up another couple of quid next year i will percent be leaving,Bad,2.0
424,sales rep was okay but the phone doesnt receive texts which is a massive automated helpline was laughable when i described my problem as not receiving texts the reply was weve sent you text with a link in it you could not make it upi dont do facebook or twitter so another way of annoying a new customer by handling problems through social it back to the shop and a very helpful staff member found that the sim is broken so rubbing it like lamp would probably not have helped much at all,Bad,2.0
425,broadband supply is slow and intermittent telephone charges nothing like the sales pitch oh deary deary me,Bad,2.0
426,informed that virgin will go up in feb but oh joy bt sports channels to watch would rather watch paint dry i can walk down to the local park and watch a load of blokes kick a ball about also informed i should get upto mb broadband best yet is mb normally around the mark a real hoot wrote to them saying i just wanted broadband and basic tv the prices vary from their website oh well who to try,Bad,2.0
427,loss of service for days a customer what does virgin do about loss of i get charged for the time i had no service,Bad,2.0
428,outdated technology old and bad router with hardly any wireless connection unless you are in front of the the speed advertised is never reached and the engineer who came for the installation didnt know the difference between megabytes and megabits if i want a signal booster because my house is not fully covered by the signal i would have to pay extra avoid at all costs,Bad,2.0
429,i need to cancel my talktalk business service its simply way to slow for my business purposes and performance degrades horribly in the evening i tried two different chat agents sales support and service support neither of them were empowered to help me at all though perfectly polite i apparently have to pick up the phone and call now the sales support agent couldnt even transfer me to the service support agent unacceptable to top it off i followed the link to trustpilot here presented by the service chat agent i wrote up my review was forced to create an account and then trustpilot lost my review during activation so now ive spent minutes or more faffing about with agents who cant do anything and attempting to deliver a review on a platform that fails at maintaining the context of my i still havent been able to cancel my account really disappointing that everything is so disconnected and places the burden on me update wait so now i have to write an email to you as well,Bad,2.0
430,those of a certain age may remember the budget high street jewellers in the early nineties the ceo gerald ratner dubbed the king of bling gave an infamous speech in which he referred to his products as an anagram of carp overnight the value of the company plummeted by half a billion the time i upgraded my broadband from adsl to superfast zen hailed it as the best thing since sliced bread for reliability online gaming and media streaming my monthly direct debit notifications state that i am being billed for unlimited fibre but according to the zen website this should be more accurately described as fake fibre a pejorative term adopted from its wholesale partner can afford to sneer because it sells its full fibre network to internet service providers and not to individual subscribers zen on the other hand needs to consider the optics of doing a ratner and talking down its own that has finished wrecking the roads and pavements in our community i guess it will only be a matter of time before i receive an invitation to upgrade to with the network i have decided to decline that opportunity terminate my zen fake fibre broadband service and move on,Bad,2.0
431,i left sky to join virgin the offer seemed to good to be true well it was to good to be true i started paying approximately ish a month now my bill is plus a month thats without movies sports i also have my mobile with virgin im told i cannot bring my bill down by going to basic channels as then i have to enter another month contract my contract ends in july and i will be leaving virgin im not a happy customer if possible ask virgin to call me please to see if they can reduce my monthly bill,Bad,2.0
432,expensive for one internet cuts out every evening similar time it takes a while to get through to anyone if i need to speak to someone in customer though my speed test says that i have full internet speed the pages on my internet takes ages to open has just gone happy at all but what can i do best of the bad lot,Bad,2.0
433,excuses and no solution internet problems for weeks now and when i phone india i hear excuse after excuse my internet speed is mbs on their app and it should be over mbs excuses are next door wifi is interfering with my signal i need to restart my router microwave and telly are interfering with my signal you couldnt make it up where shall i put my router down in my local park no help whatsoever take my money and offer nothing but diabolical service typical great britain policy just another typical unsatisfied customer of virgin no quality media,Bad,2.0
434,it takes far too long to sort out simple matters over an hour to get a service engineer appointment and over hour on an account query,Bad,2.0
435,i renewed my account the wifi does not work in every room also it constantly drops out the booster i was given by virgin blew up cant seem to get it replaced without paying for another one im generally fed up with the company,Bad,2.0
436,app doesnt work to manage router settings isnt compatible with the hub which has been used for quite some time wasnt given option for hub router doesnt cover a huge chunk of my property was told i have to pay another pm for boosters or pay for router to be moved terrible service so far,Bad,2.0
437,broadband down again another issue in the area at present the service is not intermittent the picture is not frozen as we have no like last time virgin media are sorry engineers are apparently working hard to resolve this i look forward to the end of my contract i will not be renewing and hopefully this will be easier to do than those at present are finding when trying to stars mostly it is ok but tardiness too often,Bad,2.0
438,lots of problems with the credit check suspected i had been wrongly matched but took two weeks and hours on the phone to confirm and finally get approved not a good experience to be told in error that your credit rating is unacceptable with no further explanation took many phone calls to sort out,Bad,2.0
439,although bt has paid for the signal booster it doesnt work and is a waste of item doesnt boost anything let alone your phone in difficult areas all it dose is cost you money on electric so has know been turned off,Bad,2.0
440,the company have been ok in the past and i have no issue with the product but having been a talktalk customer for many years well over i find that they are offering new customers better deals than i am paying and they dont seem willing to do anything about it customer loyalty rubbish just seen reply but i was chatting to a member of their loyalty team and they intimated that there was nothing i could do and they couldnt guarantee me the new deal if anyone should have been able to they should have,Bad,2.0
441,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
442,its not properly and sometimes it doesnt work aswell,Bad,2.0
443,the tv package is a complete rip off a load of crap for the continually put up the price by or pounds a year shocking and nothing in wifi is great tho never any issues i am currently looking for a new provider,Bad,2.0
444,very disappointed that the message light doesnt work unless the handset is connected to a switchboard not sure if ill keep it,Bad,2.0
445,having lost my landline i eventually found a way to contact talk talk on my laptop it seems that unless you have an internet capability on the mobile phone there is a limitation as to the communication one has with engineers though i was told i would be contacted the next morning it was left to me to do the chase up due to the poor reception on mobiles at my home it is extremely difficult to have to rely upon the mobile for both general communications and communications with engineers i have little technical knowledge and as a year old pensioner often find the instructions received difficult to follow however my talk talk router internet and broadband are all up and running and therefore connected correctly i rely on my landline to a great extent and think that the quoted time frame for repairs in worrying,Bad,2.0
446,i had been with talktalk for many years and they were ok however trying to cancel my account was a nightmare i didnt have access to my online account so tried calling them after trying more than number i finally appeared to have the right one but had to wait for minutes to actually speak to someone then i was passed from person to person for another minutes eventually someone to help me all seemed well until they continued to charge me for a service even after i had cancelled the direct to the phone finally got a reply and promise of a refund via their text servicei wouldnt recommend talktalk to anyone unless you want to stay with them until you die,Bad,2.0
447,as other reviews have mentioned the coverage isnt great and you get no discount for staying with ee ive been with them over years and havent been offered anything that anyone else couldnt get ever so finally leaving for a plan that is less than half the price my fault for staying with them for so long,Bad,2.0
448,why alter the system that was working fine,Bad,2.0
449,whats the point you never listen youre getting a free upgrade your package is now going up thats for the free upgrade oh thanks a lot,Bad,2.0
450,expensive def not value for money,Bad,2.0
451,i am on fiber and i do a test to see how fast my internet is an it says mbs but all i am getting is mbs and i have tried to contact talk talk and nothing i am very disappointed with this service,Bad,2.0
452,i purchased a bt remote control unit because we thought our old remote was broken we couldnt record when the new remote arrived it didnt fix the issue and it didnt work we contacted bt wo were very helpful and received a new you view box together with a remote control we are now able to record programmes i have contacted bt shop enquiries twice by email about returning the remote that we purchased we need the return to be authorised and a ram code i have had no response from bt shop,Bad,2.0
453,transferred over from thinking the service would be more reliable and faster but in fact i see it still with the same issue and much slower router but same every now and then which is a bit frustrating,Bad,2.0
454,i had no complaints from the broadband provided to me until now today i have set up three computers all connected to the internet two via ethernet cables and one via a wireless started downloading from epic games and trying to stream a tv show both on the ethernet cables and then playing a game on the wireless the tv started to freeze up and became unwatchable so i had to stop my download infact while i am thinking of it i am now shutting off the wireless pc and i only have two hard wired computers so i will give that a try and then see what happens at the moment with just the two computers connected i would say that things are better but my download seems to have paused and stuck at i am not sure if this is because of epic games ok so started as a single person and three computers connected then i am not really that impressed also all of my computers are in the same room so it is not a case of going through walls or long distances everything is around metres away from the main router would not advise this if you are a large family or in a massive house i do not think that it would cope it is great however for basic tasks but putting a mild strain and adding more computers has shown that this has quite a few flaws even my google home max is disconnecting on and off every few minutes,Bad,2.0
455,ive had a contract phone from tesco for ten months now several times a week i have no internet access nothing can be done as tesco use when you ring customer services i know there is nothing they can do as soon as i can afford to pay the cost of the phone off i will ditch tesco mobile like a hot potato please dont insult me with your generic so sorry reply as my money is still dropping into your account i dont think you care one way or the other,Bad,2.0
456,internet speeds are great but the reliability of the wifi is really poor if the router was stronger or came with free boosters to make the connection reliable all day then itd be stars,Bad,2.0
457,i have been a customer for and a half years with o i sadly left because one of the advisors had a attitude with me on the phone they werent very helpful and giving the customer service that you should be giving someone it is very disrespectful when you are speaking under your breath you really dont know what you are talking about or what you are doing do you then laughs after it i really wonder how people get there job very professional i must say,Bad,2.0
458,i have had several outages each lasting more than hrs they were all deemed to be related to issues at the local switch i had to call virgin media to report these issues very disappointing when it works i have no complaints on the speed etc,Bad,2.0
459,were a small business and recently lost our internet connection so contacted our provider talktalk business for support initially they said there was no problem but then agreed to test the line unfortunately the line they tested was our voice line not the broadband were then asked to swap all our equipment over to eliminate any problem on our side with cable router and wall socket which we did but the fault remained we were then asked to factory reset the router which we did still didnt work only then did they test the correct broadband line but we were told no problems were we did not have a talktalk router the engineer was unable to help with config changes so we ordered one and installed it next day but the fault support engineers at talktalk still refused to help us configure the new modem and basically said its your we called in a helpful it tech support company and thanks to them were back up and running in an hour once wed reconfigured the router as it was and of course by then the line fault had been business seem to be little more than a home broadband provider thats tagged the word business on to their name beware,Bad,2.0
460,poor service paying for unreliable internet and unfulfilled promises have to call to chase up and they still dont do what they say theyre going to,Bad,2.0
461,broadband down again another issue in the area at present the service is not intermittent the picture is not frozen as we have no like last time virgin media are sorry engineers are apparently working hard to resolve this i look forward to the end of my contract i will not be renewing and hopefully this will be easier to do than those at present are finding when trying to stars mostly it is ok but tardiness too often,Bad,2.0
462,was told that we would receive our free gift after days of contract completion which was nd august we have only just received our free gift october never received an email or phone call to say the shop was behind with their orders it was only when we kept them up that we was told,Bad,2.0
463,i purchased a mobile phone handset only as i have a bt sim only contract and bt broadband the advert stated i could have a discount due to this with a code number unfortunately the bt shop referred me to bt for this code bt said they didnt know where i could get the code and therefore had to pay the full price without the discount i spoke to both twice with the same result whether this is a problem with the shop or my bt who knows i lost the will to live ultimately though i have seen the same phone elsewhere that i could have purchased at the discount price lesson learnt,Bad,2.0
464,well dont no where to start my bill started at and said it will stay at that price and in months it now and dont no why its gone up that much its not good so not happy was going to phone but prob wont do nothing about it anyway,Bad,2.0
465,had the internet down for days no compensation or anything,Bad,2.0
466,broadband is not as good as claimed to be slow and laggy but customer services run tests and say its fine so do nothing to resolve issues,Bad,2.0
467,they dont look after their customers once they have them any amount of good deals for new customers but not for loyal ones i will be changing provider this year,Bad,2.0
468,could do better your phone staff could stop ringing me for a start,Bad,2.0
469,ive now had three conversations over the last ten hours with three members of your staff staff are polite but appear to have little control over what can be done therefore i end up with soothing words but no useful action,Bad,2.0
470,price hike was extortionate considering the wifi is rubbish will only work properly when near the router move to another room forget it we complained and was told it is working fine we are considering removing it altogether tv as well,Bad,2.0
471,shocking customer service half the time you cannot understand the person talking they send messages saying they will call on a certain slot and do have even emailed the ceo harrison a number of times and not even had any form of back from her so either she does not care or someone is stopping emails getting to be switching suppliers when we move and do not recommend using talktalk,Bad,2.0
472,dreadful telephone response and intransigence and constant price increases with promised reductions never happening truly dismal customer service,Bad,2.0
473,started off really well however when i needed the second box installed due to a outbreak back in december getting a cable is proving impossible was supposed to get a text confirmation for a delivery before christmas never happened engineer supposed to come on three occasions all i want is a cable dares kept getting changed then when it was agreed waited all day for the call never happened and the engineer never arrived put a complaint in now i have to call have you ever tried to get through to talk to anyone,Bad,2.0
474,where do i tv service for the st tv service out of sync sent out an engineer to check it but that didnt fix it either and was told i would not be charged for this told i would be compensated for lose of when my st bill arrived i was charged for the them to discuss it they refunded the engineer fee but i have to wait a month to get it told i would not receive compensation for lost service and that the person i speak to was wrong to tell me that was supposed to receive a managers call back to discuss no call back if i could leave virgin without being hit with costs i would,Bad,2.0
475,the signal is shocking at home i need to either hang out of a window stand in my porch or go outside to make a call iv paid a month for years so in total for a phone and a contract where i cant make calls in the house i dont even live anywhere obscure my contract expires in march and iv just bought the cheapest sim to cover work calls until i can cancel ee the sim works all around the house,Bad,2.0
476,i have been attempting to update my tivo boxes for many months every attempt results in the same nothing happens,Bad,2.0
477,l suspect provided an excuse to introduce cost saving within customer service the support process is far to dependent on apps web site and even communication by phone automatically returns the customer back to a circular route for automated fault failing to provide any actual resolution or discuss to establish the issue,Bad,2.0
478,waiting for connection more than weeks next other provider,Bad,2.0
479,tt are not providing the contracted min download speed and were not willingly to provide the most up to date hub to try and compensate for the slow speeds,Bad,2.0
480,customer service is very poor tried online chat but got ai responses endlessly on facebook there is no facility to message virgin or comment when you ring up theres a long wait and then with respect to the employees i cant understand what theyre saying wish i was with another provider once out of contract i will be,Bad,2.0
481,since taking contract ive had nothing but issues but no remedy currently awaiting to do one so i can get an engineer to attend and have my internet coverage and signal at max not being able to call a landline for help just online chat which doesnt work and ends quickly resetting box is as good as it gets upstairs i get very poor signal downstairs it continually drops of signal again not good for wife who is working from home and this was supposed to be best provider with fastest broadband even took bigger package if i couldve i would have cancelled contract back at beginning but again couldnt get to speak to anyone very disgruntled customer just biding my time for pandemic to not be in the road and get system checked or simply run contract down and change to a different supplier that will speak to a customer not make you feel like you have to jump through several hoops before attention is paid or situation dealt with,Bad,2.0
482,i got this current ee contract for my daughter it is the first time i have had an ee contract and i think now that it is coming to end it will not be renewed as a phone contract it has done what it needed to like any mobile phone contact the difference in ees case and the reason i will not be renewing comes down to how little choices ee has made in the options offered and how there treat they customers first the yearly rate raises in line with the retail price index just leaves a bad taste it is clearly in the contract but when it comes in every year it just leaves you thinking why i am with a company that thinks this is acceptable no ones wages go up in line with the rpi all that is expected when you set a price in year contract it should stay at that originally price for the years secondly there is no option to block picture messaging at the network level over the years mobile phone companys have had they bag of tricks for hiding charges which inadvertently bring in a big bill for the unaware user limited the last one of these is picture messaging luckily most mobile phone companys provide network level options to avoid this but not ee my daughter has accidently run up two big bills which again due to ees decision not to provide the option to block has left my feeling abused and tricked these may seem minor reasons but there are plenty of other mobile phone companys which dont do this and that is why ee will not be getting my further business so ee you may have got roughly in extra charges over the last years but you have now lost a customer who could have been buying mobile phones from you for the next this what has happened with my other provider has always lived upto expectations and any issues have been resolved to my satisfaction never had a rate rise only increased allowances for the same money and as a result they have kept my business for a decade ee you have a lot to learn,Bad,2.0
483,should stick to agreed contracts not try and increase charges though back door disappointing at the very least,Bad,2.0
484,been with at least years but the service has just got worse and worse lately over the last year very slow or nonexistent data speed and the phone signal just as bad its time to leave so im going elsewhere in search of better phone signal and data speed maybe or pity because used to be quite good stars because the online access to change things like tariff on your account is good and simple,Bad,2.0
485,a have just had a most unhelpful online chat with at talk talk regarding availability of fibre broadband in our area i provided copious security information but they still could not find our account with talk talk seems bad when the same details enable talk talk to send us invoices for charges each month,Bad,2.0
486,it is not the fault of somebody in the chat room it is the utterly ridiculous way extra charges are applied i could so easily have avoided these extra charges if it was clear how they were applied it was not clear in fact it was positively deceitful not impressed by talktalk way of doing will look at another supplier when i can,Bad,2.0
487,very poor customer service rude advisors i want to cancel the service after rude customer service with out any charge but doubt virgin will let me do that shambles of company rude incompetent staff,Bad,2.0
488,hi lucy were very sorry to hear this has been your experience with our get in touch as soon as you can and well do our best to put things right for youyou can call free from your virgin media phone or from any other phone line for mobile its or you can also text us on find out call costs to our team from a virgin media home phone at call costs from other networks and mobiles may note standard charges apply check with your network operator for also have a community forum where you can get support for a wide range of subjects issues,Bad,2.0
489,i originally had a very good impression of virgin but they are dead set on getting rid of that ive been a customer with them now for around currently with virgin media as a business customer after paying a large refundable deposit when first purchasing i had to first remind them months after i was supposed to be credited having been credited i was then to have a zero balance bill until my credit was virgin have for the second time now suspended services due to nonpayment of a bill despite them having plenty of my was sold the services on the basis that business customers are a high priority and i could expect faults to be rectified within hours or have a backup usb device they suspended services at pm on friday just when the customer service lines close for the weekend the technical support team are based oversea and youd honestly get more help flagging down a random passerby and just asking a weekend without internet as a result of their account mismanagement for the second the connection itself has odd flaky times that require reporting a fault most services work however ill start getting a lot of dropped packets making the connection useless for applications when it does work though it is fast and mostly the multiple occasions the internet has failed the backup g usb device meant to keep you connected also goes down at least according to the tech team when asked to switch it on thats also another department that only operates between i wasnt a customer it would actually be quite comical how badly everything is implemented they actually feel like the faulty towers of internet providers account suspensions at a time you cant get it fixed for over hours a backup g usb device that only seems to work if the virgin connection itself is ok and the most egregious account management so poor it severely impacts the operation of my have so far been unable to successfully have a formal complaint acknowledged and addressed and due to further account issues on their end its very difficult to raise a new one escalate and existing to the point ive now contacted a ombudsman at least the cost of ending the contract early should mostly be covered by summary particularly if your business is reliant on a good connection virgin media are currently not a good choice based on my experiences and they have some relatively simple issues that need immediate attention,Bad,2.0
490,always been happy with tesco mobile but this time my upgrade was a pain telling me i couldnt upgrade then not giving me any answers or a call back after i rang them but then out of the blue the phone i was planning on upgrading to suddenly was me knowing,Bad,2.0
491,took you a long time to reinstall me when i moved house i explained self install was not possible but i wasnt believed when the installer arrived weeks later he left a mess behind including a scratched floor and cables hanging everywhere not my best experiance,Bad,2.0
492,my experience with virgin has been disappointing try to be loyal to a company and they put the prices up so much that you end up reducing the package so sad they dont appreciate their customers,Bad,2.0
493,i am virgin customer for almost years company act unfairly i have mb broadband plan which i am paying a new mb plan without offer cost why am i paying more than usual should refund the difference for the time i am paying this overpriced plan and put cost down to usual am paying more than the cost of mb is ridiculous and unfair old good customer should be respected,Bad,2.0
494,very poor signal at my postcode please check it out,Bad,2.0
495,i give this rating because i explained that i had emergency surgery and is not working but yet i had to pay the late fee,Bad,2.0
496,my broadband and phone service is unreliable contacting virgin when trying to report a fault is extremely difficult expensive frustrating and time you are able to book a technician they are very good,Bad,2.0
497,not a good experience they like to waste paper and send default notices when bills have already been paid need to get a grip on that i think if they want to terminate accounts of people who are loyal to them i say bring it on,Bad,2.0
498,tried to top up mobile data on previously used sim in tablet got message saying unable to process transaction however o took payment for without problem hmmm no problem there then payment came out of my bank acc this morning no data tho suspect my data sim had expired tried to phone cus serv phone que could span the great wall of china after all the no help frustrating automated rubbish numerous attempts got to speak to some one cut off as soon as i said what the problem was tried again long wait in que polite but then transfered to pay as you go hmm thought thats who i believed i had got through to on st and nd attempt this time waited in que for over half an hour eventually quit dont be suprised o if myself my husband son grand son granddaughter in law etc etc in family quit o as we are all on your network should imagine you make more money from network deals than selling phones etc never had a problem until now but try and contact o you obviously do not have enough staff to man you phones but enough staff to action payments nice little earner if you take payment and make interest on it small amount of intrest add up to sizeable amounts when done in large enough quantity and customer does not have anything in return except for a long and frustrating wait in an endless que unhappy customer ill many thank o you refunded total amount without fuss so have increased your rating to two stars,Bad,2.0
499,i specified when i joined virgin that we struggled getting good wifi in the downstairs bedroom i then had to fight to get a booster for the downstairs bedroom and now it is impossible for my son to do any gaming in that room takes forever to get through to the right department and the only way they can improve wifi is with more money being paid will be going back to bt or trying sky when my contract is up totally,Bad,2.0
500,thanks a lot very kind all of you,Good,4.0
501,as good as any and better than most at the moment,Good,4.0
502,the broadband is fast which is great when it works it drops out a lot and sometimes buffers trying to watch online tv using iplayer etc especially late at night so its not just at peak times overall im not home enough for it to bother me at the moment and i got a good price on a deal i wouldnt recommend at the full price but would if you get it on a deal,Good,4.0
503,i found it very easy to get a up and pay i did struggle to use the chat option but ended up not needing it your prices are very competitive i am disabled and struggle with forms and communication and would like to think this will be taken into consideration should you need to contact me on the phone,Good,4.0
504,easy to set up flexible and good value number alias call forwarding service,Good,4.0
505,coverage id argue that the coverage overall is good at least in london where i live i find that the signal tends to float between bars but usually ee are pumping ridiculously fast speed into the phone mast to make up for low signal however their coverage indoors for me is their major weak point although they have wifi calling not everywhere i go inside has wifi so id recommend you to go for or one of their if you need g bars indoors edit the main reason for this is that ee use shortwave frequencies where i live which is optimised for speed but will have trouble penetrating thick be honest i cant really fault them the only caveat has to be the waiting time of my last couple transactions with them but thats to be expected because we are in a theyre actually quite alright just the weak indoor signal that bugs me but we cant have everything we want in life i guess,Good,4.0
