,CleanedText,Type
1653,virgin media are thief and steals customer money and do not want to reimburse what does not belong to them how i am doing good publicity for them around family and friends to make them leaving this stupid company i have opened a complaint and i am currently discussing with a family lawyer to sue these thieves before a court oh yes do not come back to me with your stupid nonsense generic message of we apologies for the inconvenience and blah blah blah complaint number is c,Bad
1654,pity we cant give zero stars as dont deserve the one star they get by default lazy lousy company who ought to be stripped of their monopoly status unaccountable cant care less attitude time wasters ive been paying sky for weeks worth of broadband and line rental which i havent received because of pres approach to customer service all i need is for an engineer to avoid the first hour of a pm to pm slot as i cant take the time off work and they cant be arsed to work on a saturday not able to reschedule for half term i am now looking at easter holidays before these cowboys can get their act together meanwhile i will be paying sky for goods and services i will not have actually had for four months and counting that monopoly is a money spinner for somebody alright,Bad
1655,i left talktalk in february am now getting letters telling me they cant access my e mail and unfortunately they will have to bill me because they have to send out paper bills have just received a bill for despite sending a recorded del letter telling them i am no longer a client you cannot contact them by phone because they do not recognise my tel number well no you wont because i left company in stop sending bills to me and have the courtesy to reply to my letter,Bad
1656,exactly as below another mug here wont let me cancel,Bad
1657,used the upgrades tab on my app to upgrade my contract somehow ended up adding an additional line spoke to an operator and said i dont need lines can you get rid of the old line and transfer to my new line transfer took place but second line was still live called on spoke to a guy who logged all of my details for a call back took on couldnt until wednesday as advised no call called again on spoke to amber great service from her said she would cancel it with her team leader why couldnt others do itthe line was cancelled but my bill still showed not sure why as bills dont add up to that call back happened too late as i was working still waiting for call back today no call bill still there i am non the wiser now seeking compensation,Bad
1658,i came to the end of a contract and had a house move at the same time when i moved house they instantly started a new contract although it had been explained that my existing contract and remaining duration contract duration would carry over i then received a bill for where previously it had been i knew the contract was coming to an end and i would automatically be charged a higher rate but was told by virgin that i should ring back hours after the installation in my new property to discuss new contract offers i rang twice over days and both times i was told to ring back later as my new address had yet to be registered i rang back a third time and the call dropped i then used their online messenger service and the messenger dropped when transferred to the contracts department by this time my existing contract came to an end and i was automatically charged double the contractual fee this was simply due to the inadequacies of their customer service team as their failure to answer my my calls lead to my existing contract rang back and eventually got through i was told that there is nothing they could do about the one month bill of but i could extend my previous contract of for another months if i didnt extend they would cancel my broadband which in the middle of a pandemic in which i am working from i couldnt do so i signed up for another months they backed me into a corner created by their own inadequate customer service and then took an additional thanks for nothing,Bad
1659,disgusting service and a total ripoff was told when i first started with virgin media that for the best deals i had to have phone tv broadband even though i said i had no need or use for the tv box or landline but was forced to accept them to get the best prices then at the end of my contract they hit me with a bill for the month usual bill was so called them up to ask why my bill is suddenly so expensive just to be told that my contract had ended and all discounts removed then to be offered another deal when i said im not happy to be paying just for the use of the broadband because i dont use the other services forced upon me and i hadnt even been getting the speeds promised so they then offered me a broadband only offer at a cheaper price than my original monthly price so why was i not offered this years ago when i said i had no interest in a tv box or landline an absolute con just to make more money and finally i just received a big phone bill because to call up virgin from my mobile as i dont actually own a landline phone which ive been paying for to find out why my bill is so high and being put on hold for minutes trying to get through then again to call up to cancel any future services from virgin and never being told that its a premium rate number ive now got another to pay for the call a total rip off im going to bt,Bad
1660,the worst experience i have ever had i would look to use anybody but bt if you enjoy months of hell with a customer service team who are completely inept then this is the service for you i have never come away from working with a company with such a passionate distaste for them choose anybody other than bt,Bad
1661,cant leave no stars on hold for mins no thankyou for holding or apology then cut off went on the chat as if said our experienced team will be there to help still waiting for a reply virgin you should spend some of your vast profits on more staff looking at the last review from a customer telling you he couldnt reach you by phone ect yr reply was to tell him to call you omg would never virgin,Bad
1662,the worst company t try to get any services from pay now for mbps and if i connect phones and smart tv my speed is going to mbps,Bad
1663,i have regrettably stayed with virgin media for my broadband service for years in the se area throughout these years i have had intermittent issues with service and gone through around routers however in the last few months i have been having frequent problems including solid days without any broadband my main complaint is how the company deal with these issues usually claiming there is a fault with the router or that internet maybe slow or intermittent even during the period of absolutely no service for days a quick internet search revealed hoards of people in my area and in fact across the country having similar issues yet when i used the check service status function no issues were reported clearly they have some large scale problems to work through not only was there clearly a huge problem but virgin media didnt seem to be able to identify the problem which is evidently affecting a huge number of customers upon complaining i was refunded for the period of bad service but they were unable read unwilling to give me compensation on top of this to make up for the huge inconvenience and extra mobile costs incurred as a result of shoddy servicei have now terminated my contract and will be actively advising friends to look elsewhere for broadband service,Bad
1664,i identified a simple line fault two weeks ago i have now been charged pounds for a visit from a talktalk engineer who found nothing wrong with my equipment and i still have a faulty line and slow broadband speed goodness knows how long the speed has been slow because i only checked when i got the supposed super fast modem from talktalk,Bad
1665,website doesnt work properly app doesnt work properly value is not great anymore and better service with the other networks,Bad
1666,i was a customer and wanted to end my contract at the end date i received a final demand letter for payment i knew nothing about it took me days to actually talk to a advisor as i no longer had a mobile number i was told to go to ee shop as she could not tell me the breakdown of my charge the ee shop was over miles away i went to the shop not able to get the information i needed the lady in shop tried to assist me she had to go through the same helpline as me even gave her own personal mobile number to get through the system again they could not give me a breakdown of the charges i asked for bill to be emailed or posted out to which i was advised of further charges i was on hold for minutes in the shop unable to wait i asked the lady in the shop to complete the call for me request bill to be sent to me i have never felt so frustrated with a service and the lack of common sense as the advisor on the phone was reading a script i would never use ee again appalling,Bad
1667,the worst internet provider i have ever used i worked from a lot and the internet was terrible i also use a fire stick which i havent been able to watch a full movie without it cutting off or buffering the whole way i have spoken to the customer service team several times and they have been no help very rude talk over you do not listen to anything you have to say i have had the phone cut off on me ever time i have tried to sort my issue with the rubbish internet i rang to cancel as im not able to get a good enough service and ever this was an issue i had to wait over mins to then have the phone cut off on me i phoned back a second time and again through conversation got transferred to another team with no notice and was on hold again for a further mins to then have the phone cut off on me again i called back a third time at this point im very frustrated as iv been on the phone over an hour and got nowhere i finally got through to someone and even then they was rude and patronising when all i wanted to do was cancel my internet that i had been paying for for months that didnt even work talk talk might be cheap but i would definitely say its worth paying that little extra for a service you can use and also have a proper customer service team to assist when the wifi issue i think the bigger issue is your customer service team would appreciate it more if you sorted that,Bad
1668,tha is very week and the customer services are very poor especially if you want to end the contract i just asked for ending contract with them without out any reason he put me on hold more the minutes,Bad
1669,by far the worst mobile network provider i have ever used no g which i only discovered after joining the customer service is terrible non existent or delayed the website is clumsy to navigate and really needs to have a more user friendly appearance so glad i left them,Bad
1670,beware about anything from with a purchase contract of monthly purchased a smartphone over two the end of the contract instead of informing me and offering a new service contract continued taking the same payments a further to over two or more years the phone was hardly used and most months not used at allon complaining and requesting a refund i have been given the endless runaround from to understand indian of,Bad
1671,i renewed my phone and broadband contracts in early may its been a total disaster there is no joined up approach to contracts supply of equipment what could go wrong has gone wrong no one takes ownership of their total mess ups they just pass it to another department or person i still dont have the right have spoken to many people at this bt business centre but no one has enough product package knowledge to come close to being able to sort my issues out whats even worse now bt business what to start the whole process again and wont honour the price and terms previously quoted and agreed seems bt business have totally lost any concept of what customer service means what so ever so now they want to start the whole process again clearly they dont have the ability sort out their own abbey thank you for your reply standard and generic it seems from the other responses from bt it might be of a surprise to those at bt business i dont use twitter facebook or linkedin if you really want to help please forward a reply email address this matter is far from resolved despite being intouch with the local bt business office first thing this again it seems bt business dont seem have direct lines of communication for proper customer services nor anyone who can take ownership of sorting out my issues june bt business requested further requested was sent i missed a phone call so emailed the whole response to awaiting equipment and further july it just gets business agreed a new contract as they had totally messed things up new contract signed th june they are now saying delivery target for equipment mid september one couldnt make this upi have emailed bt business sales and ceo of business will update as and when,Bad
1672,absolute disgrace put an offer on friday take it off saturday hour offer when people in work you ring to question first you get the phone but down second lady does not know who makes the offer could not but me through to a manager kpi hour call back from a manager waiting to see if the happens,Bad
1673,i have finally had it up to here with them two years ago i took out a month contract on a samsung galaxy sii everything was great and i had no problems with them got a great deal at per month as with most phone companies you are given an option to upgrade you could upgrade early but this would cost you and the deals you were offered were pretty awful i decided to wait until my full upgrade date to get a decent deal on a full upgrade and hopefully keep my contract instead when the date arrived all the great deals i was promised were suddenly gone and i was left with their incredibly expensive refresh tariff the cheapest deal i could get was a month twice was i was already paying i decided to contact o through their customer support and explained to them my issue the customer service advisor on the other end then proceeded to read of the same nonsense deals as above acting like they had done me a favour and pulled some strings in the end i had to transfer to a sim only day rolling contract on my current phone which barely works any more while i figured out what to do this week i decided to take action and shop around a bit since o clearly didnt want my business i found a brilliant deal with ee gb of data unlimited texts and minutes and a free samsung galaxy note for per month i placed my order and today my phone arrived and was set up and working within minutes because i use my phone for business i wanted to keep the same number so i got in touch with o to obtain my port authorisation code or pac this is where things got very strange not in a good way i explained what i needed and i was eventually passed to the correct department to handle the case i then had to explain everything again to the new person after again asking for my pac i was asked what deal i had been offered to make me leave o i explained about the deal i had got with ee and the cs advisor said she would see if they could match the deal out of pure curiosity i decided to let her try mainly because i wanted to see if they suddenly had a deal that they were refusing to give before she came back with a deal with unlimited texts and minutes just like ees deal but only mb of data for a month and said that it was the best deal they had as i was writing a response to this to say thanks but no thanks and to please have my pac she came out with some things that left me in disbelief she told me that over the past two months my average data usage had been mb this was because since i had switched to a rolling contract my mobile data had failed to work properly they had done nothing to fix that but that is another issue she then said that mb was more than enough for me and that gb was a waste how dare they tell me what i do or do not want i then made the logical point in return by pointing out that even if gb was more than i would use in a month why on earth would i take a deal that would cost me more each month to have x less data it would make no sense whatsoever i then asked once again for my pac after feeling somewhat insulted by their condescending remarks and need to tell me what i do or do not need or want as if i am some kind of idiot once again my request for a pac was ignored and i was then told in somewhat broken english once again that you dont need so much of data mb ois more than enough followed by being told that they are worth more each month because they are the number service provider and i could trust them o think i should pay an extra over the course of my contract for a worse deal simply for the privilege of being with o ive never heard such arrogance after these ridiculous remarks i asked for my pac again and this time i was begrudgingly given one after only minutes for something that should have taken at the most i am very glad to be off of this terrible network but their rude arrogant and downright condescending customer service has left me with a terrible taste in my mouth thankfully i requested a transcript of my chat with their customer service otherwise im not sure i would believe this was real avoid like the plague,Bad
1674,awful customer service advised i cancelled my direct debit account was overdue and services suspended i spoke with an agent before payment due and they advised direct debit set up i was told an agent would call if my payment was not successful no call would not recommend virgin never had this problem with sky,Bad
1675,just been on the phone trying to leave virgin mobile with a pac code systems down informed should ring to get code on phone for minutes then cut off before they would give me one now on the phone again think i will have to leave without one and complain to ofcom they are useless,Bad
1676,i have had poor connection and lag from installation customer service is frustrating with long wait times and when connected the same questions that just do not work then to be told its basically my issue as they have provided the speed up to the hub giving the standard quote that many factors affect the wireless signal reaching the device that partially accepted but my sky wifi had no lag and constant strong connection leaving me regretting the switch family illness led to me missing the cool off period end date this explained i was then threatened with hundreds of pounds of fees to disconnect i am now stuck with poor internet from a company with poor customer service i will continue to pursue resolution and cancelling my contract to go back to sky,Bad
1677,ive been a loyal customer to virgin mobile for well over twenty years i recently applied for a wifi service and was told that they cannot start processing my application as they have found an inactive account at my new home address so will need to contact the customer first to close it down the staff at virgin handling my case ive found are helpful but are not following through to help resolve this matter im having to chase them up and im finding this very tedious and frustrating somebody please help me,Bad
1678,i can only describe this company as run by crooks who hide behind data protection and treat customers exceptionally badly they lost important communications refused to give details out and close a fraudulent account they have left me with a very bitter taste after dealing with them,Bad
1679,phoned vodafone to complain about a mistake on my latest invoice and customer service representative completely ignored what i was saying to him it was so frustrating that i had to hang up on him,Bad
1680,since renewing my contract with you and completing the update my recorded programmes freeze and buffer and on occasions will not get to the end of the programme this also happens with on demand services the engineer who came out tightened some wires with a special virgin tool and believed that was the was not i was told i would receive booster must still be in the post i believe there is a hub and i believe i should receive this to negate the issues we are having these issues have all come about since the aforementioned update i am in effect not receiving what i am paying for,Bad
1681,date of experience june,Bad
1682,i have been with virgin for over and yrs and experienced problems with intermittent connection problems for many months in the last months i had made numerous calls raising my concerns had engineers visiting our property all of them echoing that the problem was cables when i tried to check about getting this fixed the customer care was horrible and there is no communication amongst the teams and i was once told that cables were already changed when no one had even touched the cables i have a very important exam in another this month which is meant to be online since virgin failed to resolve my problem i have decided to leave and gave my notice last month to avoid added stress of poor internet connectivity on the top of my exam after i gave an initial notice to cancel my account i received a call from a very nice agent offering me discount reducing my connection charges lesser than new provider and also promising to get my cables sorted on th march i have received an email that i would receive cash back of pounds due to cancellation of appointment was cancelled yet again and postponed which is not fixed i was left in difficult position and i have spent my precious time and energy in chasing up about again and again with no success since they failed to keep their promise of fixing my cables and out of desperation for a reliable network before my exam i decided to leave virgin now when i try to cancel services i was told that i would be charged pounds which is appalling i am seriously looking at taking my complaint with virgin forward for the emotional distress that they have caused me and put me in a difficult position before my exam worst customer service and support,Bad
1683,absolute shambles wifi shuts off every single sunday at and and doesnt go back on till and also raised complaints about times and not one person can speak english so cant solve your problem stay away from these snakes got more bad reviews than good for a reason,Bad
1684,very awful customer service multiple cases where there have been faults and instead of trying to fix the issue they just try and sell a new product,Bad
1685,took forever to get through on the phone and then cut off,Bad
1686,where do i even start i bought an iphone on the refresh tariff and after a year i went to give my phone back and get a new one they refused me this because of a tiny scratch and told me to go home throw my phone in the bath and claim for a new phone on the insurance and come back however a few days before this they actually refused my friend his refresh because he wasnt giving back his original phone as he too claimed on his insurance for a lost phone so basically i would of been out of pocket on excess charges and left with the same phone incompetent sales staff gave back the iphone x after the year wait to finally upgrade after what happened in point the sales adviser said hes put me on a new sim only deal as he couldnt put me back on my old tariff fair enough well my ff discount was not applying so i was paying more a month than i needed to quick call to customer service who said its an it error refunded me and said it will be sorted next month next month comes around and shock still not discounting fast forward months of the exact same responses of it will be sorted next week and constantly refunding me money i eventually got to a senior person in the customer service team apparently the issue was never logged so he was going to pass me on to the complaints team the woman was actually very helpful sorted it straight away for me gave me my money back and more and off i went i also asked to cancel my contract at this point as i had lost all confidence in their service and they denied saying they cant as i am in contract for another year i have always had insurance on my phone i cracked my screen last week and rang to claim on the insurance to be told it only covers loss and theft although i specifically asked for it to cover everything so since i was dealing with incompetent staff for the rd time i went straight to the complaints department again i was called back the next day to be given a replacement free of charge which was brilliant i once again asked about cancellation to which she said i was free to walk away whenever as i am no longer in contract and its just rolling month to month gobsmacked as i had specifically asked month ago for them to cancel my contract she then went on to tell me that they hadnt put me on a sim only deal and whoever dealt with me in the store had left my iphone x contract running so the insurance i was paying for didnt even cover my phone all in all this is by far the worst service i have ever been given and once my replacement phone turns up i will definitely be looking to go elsewhere,Bad
1687,this company have no empathy or realism just pure greed and even though the crisis that is happening they want pounds to close the account as im going abroad as i had to sell my house because i couldnt afford it thats bt,Bad
1688,was told moving over to virgin media was going to be cheaper and they would contact my current provider to let them know of the switch they didnt i was getting billed by both companies i called to complain to virgin media and they have put me on hold to their customer services currently been on hold over minutes on a saturday afternoon when i have better things to do foreign call centre that were really hard to understand useless service im staying with they have great customer service and uk based call centres,Bad
1689,terrible customer service talentless staff i wont be going back to them ever again,Bad
1690,the man on the phone was not helpful at all i wanted to update my account for a better contract as month period was coming to a end the customer service man offered me a ridiculous offer which i decline to accept i told him i like to cancel my subscription with bt as i have been with them for many years he announced that that will be a fee for cancellation as a technician have to come down to take my line out at that moment i gave him a piece of my mind as he been speaking to me rudely from the beginning of conversation and i have been polite all the way through until then due to his manners i will no longer have bt as my provider they scam hard working people of their money and expect people to agree with unseen offers normally after a call you get a call asking for a feedback guess that call wont be coming through anytime soon i recommend people should shop around for better deal and better customer service if you pay for a service you should expect a good service,Bad
1691,absolutely i rang customer care i dont know how many times they blocked my number not one vodafone store will answer there phones either worst mobile company ive ever been with,Bad
1692,very disappointed with contract they will raise the money between the contract and you cant cancel without penalty charges when i talk with customer service very rude please be aware of terms and conditions before you take the contract,Bad
1693,new broadband line installed as an upgrade with increased monthly had to be moved and now i have no signal in parts of the housethe bt solution make me pay yet considering moving back to my copper wire which will involve them reinstalling a new line as they ripped the old one out,Bad
1694,still getting message when logging onto account that the fault is being dealt with the fault was fixed in december and this must be my th attempt to get status updated,Bad
1695,so our household is paying a decent amount of money to have decent speed and its very rare to actually reach those speeds if you actually test your speed with our previous deal at talk talk i would get the same speed in terms of ping download speed and upload speed at any time any day of the year with bt its rare i ever get close to what were paying for getting around a th of the speed were paying for for at least a couple hours a day in this household there are people awake and its honestly disgusting how they completely shut off the internet sometimes for tens of minutes at a time we called to get support because their other methods of customer service are so painstakingly horrible all they do is tell you to restart your router and check if your device is in wifi range once we finally got on the phone after about an hour of waiting we explained to the on the other side of the phone the situation they tried to say the same things like check your wifi range and we needed to explain that multiple pcs connected via ethernet at the same time were dropping speed at the same time and told them to do something about it the idiot really told us to restart the router after swapping the router for a new one couple weeks ago after his line script of restart the router didnt work he went to the nd part of his training which was to shill better more expensive deals to us including their all new secondary g router which was meant to be a backup for when the main one fails then i asked this incompetent worker how my ethernet only pc was going to connect to the g router he froze up and asked me to repeat the problem why does bt slow down my internet to a th of what im paying for all in all this company is a great massive scheme to sell you an awful service which doesnt work or works very poorly in order for you to go through hours of terrible support which gets you nowhere with the issue at hand and attempt to scam you into essentially paying more for another terrible expensive product which is going to fix your problem going back to talk talk soon i think its a little more expensive but we had them for years and the internet only went out once along with everyones in the neighbourhood,Bad
1696,its hilarious that responses from ee on here state they are committed to helping clients with financial hardship as this is categorically false i contacted ee for help as i could no longer afford my bill due to complications with my job due to coronavirus and other significant personal hardship they said there was nothing they can do i then had my phone robbed i had a crime ref number and ee blocked the device which is proof i am no longer using the device nor is anyone else still ee refused to offer me any help or reduce my payments given ive now had to buy a new phone and im paying a bill i could no longer afford in the first place due to extenuating circumstances now like a sick joke to top it off they are increasing my bill by your service absolutely disgusts me and everyone i have shared this experience with stop banging on about your connectivity its i know nobody on any other network that struggles with signal or whose signal availability differs from yours i will never use your service again once my contract is up and several friends and family members of mine will be doing the same shocking do not use them,Bad
1697,absolute waste of time trying to contact this company with a broadband fault for a communications company they are a complete waste of space,Bad
1698,useless useless these lot weird terms and conditions that they dont care about your info or anything they track u like a hawk for there own yo guys the terms and conditions basically says we will use your info sell it and then close your phone number if your out of a country for months we dont care if your number has like contacts but when we track you and you come back to then u can use it nice one,Bad
1699,just appalling tried to buy a monthly pass for bt sport website said i need an account so try to open one then told my email address already has an account tried using it but wont let me as its a closed account so cant use account and cant open a new one stale mate tried calling spoke to different people all of whom offered no solution except i have to open a new personal email account and apply with that thanks but no thanks bt have just lost a new customer,Bad
1700,you are the worst company i have ever dealt with your customer is non existent just months to go before my contract ends,Bad
1701,terrible company avoid at all costs i had spoken to around bt advisors to try have the service started in my flat and they kept avoiding giving me a direct answer and no help at all and it took forever to cancel the contract with start of service supposedly date issue resolved too many wasted months time energy and effort avoid at all costs even got a direct insult from one of their employees comparing an internet contract protocol similar to that of a protocol of starting chemotherapy for a cancer patient with words from him on the lines of you would not just give chemotherapy to a patient youd follow a protocol similarly we follow this internet am very happy to have moved onto another company,Bad
1702,have been fighting with virgin media for months ever since the day of installation now going to take my complaint to as i have taken it as far as i can with virgin nowi was the package and was led to believe i was going to get something i didnt was then convinced to pay extra to add it on were in a rush did not install properly and left a horrendous mess they broke my daughters toy rocket and moved things without putting them back we rang right away to complain only to get a very rude abusive phone call an hour later from the guy who came to install it asking what my fing problem manager came out took photos of the damage the same day promised hed sort out our carpet to be cleaned then conveniently lost the pictures when it came to resolving the finally comes out again months later after not turning up twice and reports back that i am a liar and that there is nothing wrong with my home or carpets we cleaned our carpet as best we would we want to leave our home filthy whilst they decide whether to do anything about the damage or have offered no further help or recompense just insinuating that we are the liars and not their area manager we got credited back just one months line rental and that was because they had poorly installed the first time and it needed broadband is unreliable and they try to deny this by saying they only count a crash if the box has to be reset it usually resolves itself after and dont expect to get anywhere near the speed you pay for on speed tests we were getting way below the speed promised so i argued to get the price adjusted to the speed provided this was done like its always buffering but when i complained about it i was told it must be my equipment oh three month old top spec laptop must be the problem even though it works beautifully on my parents and best mates broadband connections i have ms and the stress of dealing with virgin in the past months has helped cause two relapses one major involving my spinal cord we were really looking forward to having virgin media installed but now regret it terribly and just want to leave except we cant because they are wanting to charge us for the privilege even though they are in breach of contract for not keeping up their side of the terms and conditions lets hope decide on our favour,Bad
1703,literally the worst customer service i have ever experienced in my life not only do you have to press the majority of the wrong options to speak to somebody once a human is available they are in a very far away land and cant assist disgraceful company ofcom must me inundated with major complaints associated with this farce of a company,Bad
1704,on the th of every month my plan resets so i should get free calls free texts and gb of data however for some reason the data never resets itself and i then get charged for exceeding my data then have to phone email and chase vodafone to get a refund often unsuccessfully,Bad
1705,one star because trustpilot dont go any lower i wanted to put no are by far the most incompetent company i have ever had dealings talktalk contract ends or april i got on to talktalk march spoke to a talktalk rep about my monthly rate that has gone up to they offered to keep it at pm for a further months and repay from the overcharge they said they would confirm this within the next days talktalk had offered this further months at because i said due to the talktalk monthly payment doubling i was thinking of moving to recorded the conversation with the talktalk rep so there cant be any disputes the telephone recorder connector can be plugged into any phone and you can record phone calls to any recorder i prefer the sanyo with the minute micro tapes to to talktalk s incompetence it looks like ill be a customer soon,Bad
1706,i ordered broadband through sky when we moved house months said when will i get broadband who knows force you to have full fibre if its available but seemingly wont give it to you there are no alternatives other than to wait we also have no phone line to rely on if the mobile network isnt working neither nor sky seem to care have the monopoly on the cables so theres nowhere else to go for anyone else experiencing this you can purchase a mifi device on a temporary basis,Bad
1707,reel you in with promise of package discount when you say you are going to cancel then deny it as far as i am concerned i was mis sold the contract for remainder of my my use of virgin and was conned into staying with them although some discount is still in place it is still above what i was told an can afford can not wait until dec when my contract finishes so i will be free of vm,Bad
1708,the vodafone responses to the other reviews just prove the point they dont engage and just refer to somewhere else if you go to the shop the tell you to get online if you go online they tell you to go to the shop and if you call them there is usually at least a min wait and the tell you to call of the time i have called them they havent actually dealt with the problem in the end but always send a poor ratings on the internet should give them enough feedback unless they dont read them,Bad
1709,wish i could give a because thats what they rude unprofessional and lazy bunch kept transferring me from one end to another nobody want to work like this people stressed the hell out of my life with lies and unfulfilled promises they are terrible take it from me glad i am not using them anymore terrible experience cant and wont ever recommend not even to an,Bad
1710,i decided to switch over to virgin media for my telephone internet and tv and it was the worst mistake i had problems right from the start they cancelled connection appointments then showed up to connect but didnt have the correct tools then a different team had to be called in because of the height despite me telling them that i was on the nd floor beforehand then another team had to come because the special heights team couldnt fit the interior fittings etc etc that went on for about months once it was finally connected the overcharging started i was charged for services i didnt order or receive i spent hours on the telephone trying to explain what i had ordered and to try to put it right it was never sorted out and it continued throughout my time with them then i found out that my bt line was never cancelled by virgin as was agreed and confirmed in writing and was subsequently charged by bt for line usage for months again hours on the telephone trying to some help etc etc finally after months of nonsense i decided to cancel my contract again spending hours on the telephone only to be told that id have to buy my way out of my contract so despite virgin consistently breaking our contract throughout my time with them i was now having to pay my way out ha i finally agreed to paying a sum and washed my hands of them or so i though several months later my old neighbor i had moved by this time contacted me to say that hed been receiving threatening letters from a debt collection agency regarding my outstanding virgin bill typical virgin not only messed up again with my account they even got my address wrong by this point i was enraged and completely i wrote to the ceo of virgin explaining the situation and the complete lack of customer service id received and i actually got a response the account has now been cleared and hopefully that will be the end of virgin though i dont hold my breath i will never use virgin media again,Bad
1711,dont even deserve star customer service as a lot to be desired trying to cancel an account that has not been activated by me they tell me i have to phone and deactivate it how can this be in the mean time time i am informed i owe monies until i pay i will not be deactivated but i am not activated going round in circles customer care has a lot to be desired,Bad
1712,broadband drops out every day intermittently the problem gets worse from about pm daily,Bad
1713,absolute trash dont recommend it to just dont give stars because im not allowed this company has an ongoing issue with their login for over a year now have never been able to access my account or see the bills for every complain i make they give me a trashy answer like try a different browser cause that never crossed my mind when i call to put an end to the contract they actually hang up on you what the heck,Bad
1714,absolutely crap took them days to figure out that their broadband isnt working after telling us to reset the router for minutes they kept on avoiding the problem saying to ring back their foreign customer service has no idea what theyre doing how is this business still operating,Bad
1715,so ive not had internet since pm last night its now pm and the internet has just came on after messing around with it myself in between these times i phoned orange times i made it past the automated talker and input my details and the phone was picked up was i greeted with a friendly customer service line from a helpful employee no was i greeted with anything no i heard keys typing and staff talking in the background but no answer second time exactly the same rd time someone answers and proceeds to ask me for my mobile number before asking me my query he then corrected himself and asked for my landline before asking me for the password i notified him that my dad was at work and he told me i could phone up ive never contacted them before so i dont know what password it is he says in an angry tone we need your password or i cant help you i tell him i dont know what password he wants i have different combinations but i dont know what one he wants i give him one and he shouts thats not the password if you dont know the password charlie must phone up himself i said ive spoke with charlie hes told me to sort this before he gets home look at the bottom of the router what is the username its admin no the username his tone is unacceptable and i reply in kind the username is admin after giving him the correct combination on the rd attempt my fault but his tone was unacceptable and totally uncalled for i proceed to the next step which is the page for the router he tells me to reset the router i tell him ive already logged in and done it times previously this morning as well as a factory reset he tells me to do it again i do it and it funnily enough doesnt work another minutes onto the bill as a total waste he gives me serveral options to fix none of them work he tells me he needs my mobile number i enquire why and he just says if you want me to help you give me your mobile number i said no tell me why you need it first he explains that he needs to do a check on my landline and cant do it whilst im on the phone he wants me to phone him on his extension on my mobile at probably about a minute and communicate there i tell him not to bother and he hangs up on me service was solved too long for no progress absolute joke,Bad
1716,the irony that virgin media is owned by a company called liberty which is what they are taking raising bills by because they simply can although just because you can doesnt mean you should its simply greed you obviously have no social conscience well lets test your business model when i cancel my contract because of your greed you will receive of nothing well done greed doesnt expected ive received a pre scripted non personal response from a greedy corporate organisation if you cared you would give a personal response well done again,Bad
1717,i am being charged for netflix when i have sent emails and telephoned saying i do not want it i do not recieve it or watch it you charged me now for three months for a service i do not want what i do want is a refund and someone to say sorry,Bad
1718,new customer hub has arrived but wont work as i dont have the right wall socket i was never asked this when they sold it to me they said the hun would work straight away with no issues now i need to wait days for an engineer to fix meanwhile i have no internet to work from home raised a complaint but that takes days supposedly for them to get back to service rubbish compared to i think if im still in my cancellation window i will as they clearly dont care about honesty and fixing their own mistakes just given the usual contact numbers to fix this which it is a waste of time phoning as you cant even talk to their complaints team,Bad
