,CleanedText,Type
3284,i cancelled my contract with virgin media in dec and was told they would take my final direct debit and me if necessary i had to wait weeks and then they would send me a cheque in the post by royal mail i rang on th feb to be told by an arrogant customer services lady that they had until the th to send me a cheque and then i have to wait days for it to be delivered i waiting until th and rang again to be told it had been posted on the th when i was told it hadnt been processed i was informed to wait to see if it would be delivered i waited until th and spoke to a lady who informed me she would get back to me surprise surprise no return call i contacted again on th and asked to speak to a manager to be told i couldnt so i asked for the complaints procedure to be told they didnt have one i was then put on hold for over mins so rang again on my husbands phone and was put straight through to a manager who told me that i would have to wait another days for another cheque to be processed and posted by royal mail he promised he would ring me back the following day and guess what no return phone call so i phoned again each time i have to go through the whole story again no one knows what the other person is doing and it is very apparent that they do not keep records of conversations or concerns otherwise i wouldnt have been able to be on lines at the same time without the nd person realising i will never return to virgin as their customer service is and i would recommend every one else do the same,Bad
3285,this has happened times now over years local area fault you look up the area fault reports none you run through all the various complex and time consuming setups eventually rebooting the router and losing all your passwords etc still doesnt work so you call the helpline the final choice and hear the recorded message telling you there is a problem in your area wont bother with any of the really clever help manoeuvres go straight to call centre in future why cant they just update the local area check would have saved an hour of my life tonight,Bad
3286,my broadband is slow im thinking about swapping to another company,Bad
3287,the chat service for talk talk was one of the most frustrating experiences i have ever had i have put one star but if there was a zero star i would have selected that instead the call took over one hour i asked questions over and over to get an answer which should have taken no more than mins the responses were inordinately slow and repeatedly did not answer my questions the end of the shat was surreal the agent told me that the offer we had taken an hour to establish was not available because i didnt accept it despite my having accepted it numerous times by the end of the chat i was completely unclear as to what contract i then had with talk talk however by the i had lost the will to live this was definitely the worst customer service experience i have had in my entire lifetime,Bad
3288,id been with this company for over years and when i had an audit on my charges i found i was paying four times the price i needed to after years of being with them i thought i would be ok to leave and use another company but oh no they wanted to charge me to get out of my contract fortunately the new company pointed out that they dont keep copies of call recordings nor do they keep copies of paper contracts so unless they were able to produce a copy they wouldnt be able to hold me to any contract and guess what after hours of talks they eventually admitted that they have no record of either a written or verbal contract as they dont keep them so they couldnt charge me any cancellation charges nice try though i wonder how many people would just pay it,Bad
3289,totally useless ask a slightly technical question you are disconnected user arvind,Bad
3290,do not even think to get any product this disgusting company,Bad
3291,i cancelled my account well over weeks ago as i moved into a property that already had internet so it wasnt required they have continued to bill me despite this and no longer living in the property or using their service ive called a number of times to resolve it but the closest answer ive had is to pay the bills which talktalk will then refund no chance mate how about you lot actually cancel my account,Bad
3292,unfortunately i have never experienced such a poor customer service as that with talktalk my complaints and explanations eventually caused me to close my account even though human beings have acknowledged my account is closed and there is nothing to pay i still get monthly emails saying i have to pay and then chasing letters each time i speak to a human they blame an automated system that they cant change ha im feed up with calling them to more go away,Bad
3293,by far the worst company ive ever dealt with embarrassing,Bad
3294,i have recently bought a new apple watch and needed them to change the contract from my current apple watch to new one wait time to answer was to m waited for m when i finally got through was passed to somebody who did the change and told me it would be done between to hrs hrs later nothing so called again spoke to the person there who told me the previous agent had gotten it all wrong and told me to go through a different process which sounded odd but she assured me would solve the problem followed instructions as requested and suddenly my phone stopped working called again via my landline and finally spoke to somebody who seemed to know what he was talking about he informed me that both the previous people i had spoken to had given me the wrong instructions and that the last one had managed to erase the sim and that he could not fix it on the phone but i would need a new sim for the phone before they can look to deal with the watch switch as he could only send me the card via mail i decided to pick up a sim myself next am in a vodafone shop he said he had booked a call for me at with all the notes so they would be able to call me and sort out the problem once i had the sim again he told to make sure the agent at the shop read the notes so they would know what to give me and he told me i needed a new sim which they should link to the account but not activate again told the agent who told me that was not possible and she would put a new sim and activate so she did and phone seem to at least work again i went home and when i tested the phone at home saw that i now had a new number not my mbl number so back to shop she clearly did not know why that had happened and told me the only thing she could do was give me a blank sim and that when i was called back they would be able to sort it out so i headed back home again to wait for the call finally got a call late and agent is trying to get me to do the same process that caused the problem to start still no solution after calls and store visits and half a day spent on the phone with them i have never seen worse tech support for what should have been a simple switch from one apple watch to another and on still on hold so agent now is telling me to do what the other agent specifically told me not to do and send a form that may take hr to switch the number and that i should not worry as we are on the right if not she will escalate it to the second line again never seen any more incompetent group of people who all blame other for the issues and dont take of the problem,Bad
3295,worst worst company ever stealing my money even though i cancelled my contract one after setting it up i am being charged and the worst thing is no one has any information about my account as it has been cancelled everything about this company is slow including internet and customer services the customer services is appalling they have no idea what to do and how to solve issues,Bad
3296,it just the worst experience ive ever had i placed an order to change address as i move from one house to another i did it three times and it was cancelled without any notice or explanation nobody in customer support was able to solve the problem i thought it should be fairly easy,Bad
3297,same old rubbish by the same old rubbish company their customer service is dreadful theyre always happy to take your money and have every excuse under the sun as to why they cant provide what your contract agreement just going to cancel my contract as id rather get a threatening letter than put up with their th rate service any longer,Bad
3298,after using virgin media for years without issue arranging a move and then cancellation was a shockingly poor experience it took me weeks and nearly cumulative hours to arrange a house move finally cancel our broadband service with virgin media here is what went wrong virgins chatbot and text service doesnt work and i work in tech it sends you round in circles and then in theory redirects you to a customer service agent when resetting passwords or memorable words on our online account in order to authenticate our phone conversations with a customer service agent the new data doesnt upload to their server correctly then when you finally speak to phone customer service team who ask for characters of a password what they they should in fact be referring to is the memorable word so we ended up providing the wrong information locking the account for hour they commit to call you hour later and either are late or do not call at all the uk team who then are allowed authorise cancellations or moves have a limited number of staff the outsourced customer service teams in india the philippines or beyond can only log basic requests and no doubt are on the receiving end of the ire of all the frustrated customers when we finally spoke to a human being and negotiated a lower monthly deal the offer then confirmed by email the next morning was by per month my husband and i then spent hour trying to get through to a person to simply cancel it took a further hour to then get through to the cancellation team by this time i had simply arranged broadband with bt which was set up and ready to go in two days virgin customers are not doubt leaving in droves i feel pity for the remaining customer services staff humans who are answering calls to virgin customers their customer service employees will also start leaving in droves the management appears to be purely focused profit they have attempted to increase revenue from price hikes and save costs through poorly designed automation and cutting back on staff yet they have forgotten the basics that customers revenue and employees the to deliver their product if a business does not have customers nor retains employees then price hikes and lower operating costs will not deliver profits virgin have a great broadband product but the shambolic customer experience they have left in place while cutting operating costs simply doesnt work simply put retain your sanity and avoid,Bad
3299,took ages to get connected to broadband still waiting to be up graded to fibre,Bad
3300,currently having the most hideous experience i moved house and paid off everything owed but due to an error on their part it was put on my current property received debt collection letters calls and emails have now paid again to try to put and end to it spoke to numerous members of customer service team who could not find an issue and made me feel and dismissed me i raised numerous complaints which were ignored or i received a reply they have now found the error apologised yet i am still receiving debt collection calls and emails this has been going on since september and im physically sick and having panic attacks they have a process to follow and totally disregard the effect their actions have had on me as a customer and a person department targets are more important than you are,Bad
3301,customer services absolutely rubbish months ago they were informed we were moving address they said theyd send packaging out so we could return their equipment and also send our final happened passed debt to collection customer service rings wanting their equipment joke of a company,Bad
3302,they train there staff to lie on customer took a contact with them iphone pro max as a gift for my mum on her birthday thier staff promise me that the phone will arrive within days and now weeks still waiting for device ee alot better,Bad
3303,ive had virgin media for many years and the service has gone down hill i have seen the new advert offering super fast internet for gaming with the awful which everyone been complaining about you only need to check the form rooms on virgin i keep getting disconnected while playing online games from multiple games my brother lives mins away and is having the same problem virgin have checked my connection and nothing wrong with it so why am i my bro and friends in the same area getting the problem on pc consoles phone and vpn the internet still connected but just randomly disconnects me from games i have friends on bt fibre with max mb download compared to my mb download speed they have lower ping and no problems with disconnecting while gaming and the wifi bt offer is far more stable then virgin so if you want a good gaming experience with decent download speed bt the go to unless you want super fast internet speeds with constant disconnect with a that struggles with traffic becuse of the awful chipset in then virgin your go to,Bad
3304,star based on customer service alone and general service of customers alone based on their actual broadband service its not bad terrible automated phone service which keeps sending a text message and saying bye its not until the third phone call you can speak to someone i asked for wifi pods when i first moved in months ago as the internet didnt reach the outside cameras they ordered them and they never came first time second time i called up and asked where are they and they ordered them again months later ive called for the third time and now they have to complete tests on the line before they send them out ridiculous they greatly advertise free pods if wifi does not work in whole house but that is a farce false advertisement to get customers scam i was with sky before and although they are expensive their service is much better will try to cancel and go back to sky,Bad
3305,charged for the last month on a contract i did not take several phone calls was finally given no of a contract phone which had been taken out by carphone warehouse the t mobile advisor told me i would have to contact them even though this had already been dismissed as a legit contract by t mobile it has taken one month of calls visits to high street branches of ee and carphone warehouse to gt this line disconnected i wasnt even given a sim so how could this happen after being told lots of mis information and both companies refusal to put an info into writing i was eventually told that i would have to contact t mobile direct in writing to cancel direct debit i refused as i had never signed any agreement it took me to blow a and scream down the phone plus a two hour wait on the phone while t mobile and carphone warehouse spoke to each other etc to get the contract cancelled i know have to wait for a refund there us a paper process to a refund department hopefully this will happen i am disabled and suffer with several related conditions i am supposed to avoid stress thank you t mobile,Bad
3306,please please please dont ever choose virgin you will definitely regret it they have a horrible customer service ive been on the phone for hours within days but no one is helping they are just passing me to different departments and no one knows what they doing i hate it i was with talk talk but silly me decided to go with virgin im still on the phone waiting for someone to respond ive been on the phone for hours now im going mental my advice is go with any other company but not virgin this is just to book an engineer what if i really had an issue with the wifi god knows how many months i will be waiting im repeating my self if you dont want to waste your time and go mental like me then dont waste your time horrible customer service dont waste your time,Bad
3307,absolute scammers keep a very wide birth sold a contract that they could not hold up to then they cut you off and tell you your tied in for months currently still have no service provider,Bad
3308,good product but totally ruined by stealth price hikes and the extreme difficulty to get to discuss this by phone and impossible by email,Bad
3309,the only good thing about talktalk is the telephone service free calls to numbers the rest of talktalk services are absolute broadband is so slow its hardly useable the tv service is hit and miss the set top box remote works when it wants and the recording service is useless the email is rubbish its run by aol i dumped aol years ago because they were rubbish they are no different now its hit and miss as to whether you can get to your emails or not and the platform is rubbish half the time i log in to it says not they use for their mobile service that is also rubbish hardly any coverage round dont have any services they just use the rubbish ones that everyone has dumped in the past,Bad
3310,repeatedly contacted o requesting for my phone to be unlocked but they have not helped the pay monthly contract came to an end and i am now travelling in australia i therefore needed to use an alternative its been months now of repeated calls wasting my time over something very simple for them to fix meanwhile o have referred me to an unknown unlocking company called intercity which once again did not help and ive spent significant sums of money iphone a perfectly usable phone is now sitting unused o have unfairly neglected their duty to unlock my phone i just dont understand why they cant help me very disappointed and dont know what to do now,Bad
3311,being with o since i was a teenager just under years o messed me about completely after paying my insurance every month for a year when my phone did break neither o or the o insurance i had covering my phone would do anything about it in store or on the phone i sent two letter of complaints to the complaints team at the o head quarters and didnt hear a single thing i then had to pay just short of to buy out the rest of my contract absolute disgrace o i have now moved to ee and they are brilliant,Bad
3312,the worst company i have ever come across do not use them cost us to have the box delivered and installed it took over weeks for it to arrive had a six month contract which when it finished were informed we had to pay a termination fee or we would be put on a month by month contract despite it being over months they then charged us for the box absolute money grabbers and a disgusting company stay well away,Bad
3313,the worst customer service connection keeps disconnecting every couple of minutes they book you an engineer to come after a week and then they cancel the booking the following day their agents are not helpful at all i believe they are based in india and not to bt and they are happy to pay the cancellation fees,Bad
3314,where do i start no broadband for nearly weeks fault reported external fault identified four days later im told that its fixed i call hold for one hour again tole them no it isnt new fault has to be reported therefore two days later im told its fixed it isnt i call again on hold again for nearly an hour get through then get cut off so i try the online chat one and a half hours later im getting asked for the third time to enter my details and the agent clearly has no understanding of what im saying so i give up still no broadband this company has serious customer service issues,Bad
3315,if you are after customer service then avoid using vodafone the store staff have no power to help with any problem you have with your account and generally give you wrong information and little questions are referred to online customer service which is pretty much non existent as they are only interested in billing you as much as possible even after three visits to the store and calls to their number trying to stop my contract after the two year contract period they still went on billing me then passed my details to a debt collection after they admitted that i had made a genuine mistake when i did not activate my pac code the phone was unused after i told them i was leaving them they still took the money think hard before you are tempted with cheap offers,Bad
3316,i have been trying to activate my sim card for over a year theres no way that i can do it i contacted the support team several time they average time to respond its around working day very cheap company but now i understand why never again,Bad
3317,am sorry i ever switched to virgin empty speed promises non uk call centres who cant understand you dont join whatever you do,Bad
3318,h min and still waiting for anybody answer at call centre disgrace,Bad
3319,bt is the worst company i have ever dealt with ever since we moved into our house in we have had constant broadband disconnections and drop outs we have been sent loads of engineers loads of replacement hubs and yet the problem hasnt been fixed permanently was fixed for years now bad again been told by engineers its outside but its trial and error on what it is and this morning had a customer service guy basically say that every person i have spoken to at bt have lied because they cannot do drop out tests when i ring which in fact they have so now have written to the hoping they have more luck than me which i doubt would switch to another provider but bt own the lines here so would still have a problem how on the subject of compensation wot a joke years ive had this issue one person said about compensation and never mentioned it again,Bad
3320,terrible broadband slow speeds no customer service do not use talk talk,Bad
3321,have a cheap call and text bundle which has worked well for the last couple of years until my credit card number was renewed and now when payment is due i get a text to say they cannot access my account i then have to ring up and try to get them to change the old number to the new today same thing thought it was sorted but no and now too late as gone home,Bad
3322,absolutely shocking service i have to work from home due to the current restrictions that are in place i called over a week ago to report an intermittent fault with the wifi i was told that i needed a new hub which i received a day later after installing the new hub i found there was no internet access at all so i called again and an engineer was sent the following morning he said the hub needed to be activated and it would be up and running later that day the internet started that evening but again it kept going off i called again and the lady i spoke to said i would have to go through all the checks again and the matter would be referred to it i asked to speak to a manager and was put through to an absolutely obnoxious individual he claimed to be a manager but i found out the following day that he had lied he refused to give me his name and when i said i needed it to refer back to him he just said he didnt have to provide his name i asked why and he very rudely said there is no why he then put me on hold or mute until i eventually cut off i have been trying to get the issues with the internet sorted out for days now the last engineer came on monday and said that there is an issue with noise at the main box that needs to be sorted out however i have not been told when this will be fixed and when i have called to chase a date i have been lied to and told i will receive a call which i have never received my work is being affected and i find the delay to resolve the issue unacceptable ironically there were engineers on my street yesterday fitting a cable in for seemingly a new customer yet an ongoing problem cannot be resolved absolutely dreadful service,Bad
3323,absolutley terrible company for placed an order but was not told about all the hidden fees spent over hours trying to cancel my order talks about complaints on webpage but gives nowhere or no email to address complaints to a terrible company do not give them your money,Bad
3324,my mobile phone was transferred from virgin mobile to o however i am the account holder for mobile phones this being my partners this second mobile was not transferred until a month later i agreed a new deal for my mobile at the time of transfer and expected the same deal for my partners mobile when it was eventually this second transfer took place i rang o expecting the same deal they said this was not possible and so i had to take a higher tariff i told them that this was stupid as they should have transferred both mobiles at the same time in my opinion it was another from virgin mobile who were a dreadful company to deal with it would appear o are not a lot better but at least they didnt cut me off,Bad
3325,service has been great then it went off with super fast broadband recently there have been severe outages across the uk at one point we lost virgin for days,Bad
3326,customer service shocking cant describe how bad they are with words transcends language just avoid it for your own sanity at all costs,Bad
3327,simply the most awful company you could ever deal with the lie they keep you on hold for hours cut you off and promise you phone will be fixed its still not working months they were negative stars on here,Bad
3328,scummy company legit only after wasting your time and money i live in the center of a very large village where every single house around me has full fiber optic usage where as mine and one others get nothing mb download speed yet a pay for the best one have been sent different repair folk which each time i was charged to basically say yeah its company needs too its ethics hopefully takes out the heads of the company so we can have a bit of progression and not money hungry,Bad
3329,hey there thanks for taking the time to leave us a review were sorry to hear that your boosters havent arrived yet this isnt good and we can appreciate youre keen to get your hands on them so that we can take a look into this for you please get in touch using one of the following contact methods call text facebook well take it from there thanks emma,Bad
3330,been with virgin media for around years from when i log on i cant see my bills or do any interaction as it say i am the secondary account holder and only the account holder can see this information i am the account holder virgin media cant seem to rectify this after literally s of phone calls this is the final will look elsewhere as virgin media cant seem to control their own system or rectify such a simple task at the moment they are trying again and they are now on day and cant seem to rectify very poor customer experience,Bad
3331,incapable company and incompetent customer service they wont even let me cancel my contract and give me my pac codes for my accounts i just get put on hold and transferred to someone else to start again then they say theyll put me on hold again but hang up on me coverage is terrible too unhelpful to say the least so far nearly hours wasted on multiple phone calls but they dont want me to cancel my multiple contracts which i was entitled to leave months ago on one account and over a year ago on the other im basically being held hostage and theres nothing i can do about it,Bad
3332,terrible service installed inner wiring for full fibre nov and said they would be back the next day to complete outside wiring never turned up two days later ive still heard nothing and its impossible to speak to anyone,Bad
3333,as they say from hero to zero disappointed by virgin media broadband after years they no longer want to keep existing customers they plan for is to gain new customers and kick out old customer or offer unbelievable monthly price virgin media quote me a month while i pay very rude customer services they keep you on the line for longer and then pretend they going to help me put you on hold and they offer you such astonishing price of although i told them i want to get the cheapest as the same plan on being at the moment they said yes and then they offer you astonishing price this is a clear message for all customers please leave us we are trying to get a new customers i really dont care about the existing customers,Bad
3334,the worst internet provider i have had and the customer service has been have tried with you fibre for months now as our internet keeps getting cut off or completely cut off i have been on the phone to them numerous times to ask them to fix this issue as we have the most expensive package and i am supposed to work from home every day and its affecting my work its affected it so bad that someone from my work who works in it had to come out to try and troubleshoot my internet we have just been on the phone to them as our internet has completely dropped and the resolution was that all of our wireless devices need wiring up now my mam has and her internet has been fine from day one but for whatever reason ours hasnt but sadly hasnt done much about investigating it and now im in a position waiting for the cancellations team to contact me after bank holiday as there is no one in their call center one word of advise to all of you your internet might be fine now but when you need to reach out to customer services you will be left like we have been for three months,Bad
3335,phoned talktalk loyalty on and spoke with charlotte on call was made at this gets back to the employee as her tone behavior and attitude were absolutely was talked down to and it was made clear that no responsibility was going to be taken while hiding behind technicalities and terms and wanted nothing to do with this as far as she was concerned she believed this to be a and was losing patience and being irritable just to have to explain the situation,Bad
3336,we the customer always have to give a review but never the business my review for com is not a good one quick to get your money but dont follow up and see how the customer is doing just leave you out in the say much more because they did nothing at all terrible service,Bad
3337,one of the very worst experience i had in my entire life i literally had to go through so much from day one when an engineer turned up for activation go live broadband the engineer had no clue what he was doing he told me the service provider was trying do something sneaky and get him to do all the work then he left putting in his report job completed and i shorty received an email from vodafone we have fixed the problem when i was left without internet at home then had to go through all the phone calls and complaints as you all can imagine waiting time and that it was nightmare only within the very few first days and before even having the broadband running for an hour they refused to send an engineer and they instead wanted me to do the job for them very frustrated,Bad
3338,for pound a month for just broadband is already a rip off let alone when it doesnt even work consistently worst company for broadband in my eyes,Bad
3339,the second handset has not charged up after hours and am waiting for some contact from bt for advice,Bad
3340,the person i got through couldnt speak english,Bad
3341,my unlimited data does not stay unlimited it slows right down,Bad
3342,lure you in with good deals then makes it almost impossible to exit contract even if the contract is up not worth it look elsewhere mediocre connection abysmal customer service they lie and then when you bring it up they transfer you to someone else rather than answer your question all i want to do is cancel a rolling contract slightly earlier than planned after being was going to cancel upon moving two phone calls and four days later they are still insisting i pay the higher bill not worth it,Bad
3343,firstly take hours out of your day to call them be prepared to be transferred serveral times with staff passing the calls not wanting to deal with you and only take sales calls i only rang to upgrade happy to pay extra they did not place my order rang another further times and had to replace my order to be told no stock the call handler did not speak very good english and refused to transfer me to there manager this company should be and fined by the regulator,Bad
3344,ive had poor service since switching to virgin supposed to be getting at least mbs on the m fiber package average speeds are around mbps customer service is atrocious took mins to get passed through to technical who then listened to my issue said they would investigate and then left me on hold for over half hour called back and logged a complaint was promised a manager callback withing hrs no call ever came,Bad
3345,avoid them at all cost i did a house move and i ended up with this month delay from the original date of installation in the new package sold to me in the end without my consent as the original package i ordered was no longer available because of the charged for a bt smart charged for contract hours today on call to verify this and still not incorrectly charged and pending customer care of course there are a few saving souls,Bad
3346,i have never had such an infuriating frustrating experience in my life i have been over charged been promised a contract that was then changed and when i question this they tried to charge me more to get the contract i originally agreed to customer service is an absolute joke always promise issues are resolved but then find they are not id advice anyone considering a contract with vodafone to stay clear awful company who do not care about loyal customers,Bad
3347,absolutely appalling here is some of the rubbish virgin put me through cancelling my direct debit then charging me an admin fee hanging up on me on the phone when i called to cancel said fee told me it was impossible and then someone else cancelled it an unusable site some site pages that you need to perform some change to your account simply dont exist and it just says oops spotty service at best download throttling blocks websites at the isp level looks like theyre down but if you check via a vpn you can see is better that being a customer at virgin media,Bad
3348,stay away from them at all costs vodafone had a technical issue with setting up direct debits so they couldnt take my direct debit payment and i had to pay manually afterwards which meant they charged me for late payment it took at least dozen calls for them to set the direct debit up properly and credit my account this month i received a text saying my payment is overdue after calling them i found out that vodafone cancelled my direct debit without informing me and now i was late to pay which means that i was charged for the late payment they are telling me they cant do anything about it because i should have made sure my bill was paid on time doesnt matter whether i knew or not about the direct debit being cancelled now i believe they do anything to overcharge you as much as possible and of course whenever you need to call them you have to wait ridiculously long once i waited literally for an hour plus they have no respect to their customers and when theres a problem all they say is that they cant do anything,Bad
3349,customer service poor employees rude devices supplied rubbish i been with ee for year and all ill say is i regret being a customer,Bad
3350,i had been with virgin media for over years since birmingham cable days and had been fairly happy with the service every year or so though they announced yet another price rise and i would phone to complain they made small reductions on condition i stayed with them for at least one more year all was well until i moved to a new home i wanted to take my existing services there but although well within their franchised area they had never cabled my estate i therefore gave the required days notice and had to leave them and source other service providers they then reminded me that i still had six months of the contract remaining i expected that they would waive this under the circumstances in short they just keep drawing my attention to the cancellation charges in their tcs for a saving of just per month they are billing me for over they had provided no additional expensive equipment or services it seems though that i will end up with a bad credit rating if i refuse to pay my choice is therefore limited to cancelling every remaining service i have with them mobile travel insurance and savings avoiding ever travelling with them and telling as many as i can to avoid them like the plague,Bad
3351,very very bad and worse customer service i have ever seen they asked me to give me new phone they offered plenty of things but that all was fake and they even didnt upgrade my phone it anything tried to contact plenty of times all stuff are stupid and misguided people they supposed to give me iphones and it has to be delivered but when i phoned they said i never canceled or anything they even didnt care not supportive at all i m just pissed of their service never ever upgrade my contract with them,Bad
3352,im not sure of his position but the manager at the front of the store dan according to his badge was very unhelpful and kept telling me to call up customer services on the phone even though i had told him several times that i had tried this and had no success cant wait to leave vodafone,Bad
3353,really unhappy following the installation of my router no notice given despite being advised that i would get a call minutes before guy disappeared after installation despite telling me he would be in tidy up and take photos router was installed under my bed and is so hot to touch that i turned it off,Bad
3354,every month i get a text telling me i am being cut off or put on a high charge rate this despite being assured every month that i have an ongoing payment i recently was on a boat trip off the scottish coast when i got a text telling me as i was in the usa i was going to be charged large amounts for texts and phone soon as i can find a comparable plan that is one with unlimited texts and minutes but no data i will be it system clearly is very poor,Bad
3355,reported broadband down sep told earliest engineer was sep i missed him as i was told the wrong time will send him again sep so keeping days high no abysmal service tt we ahead in the race to the bottom on customer that ringing the community does is get you to the people i spent hours on the phone with on saturday broadband completely unhelpful insisted that ringing days was the best they could do for an open reach now the phone is dead perhaps thats what happens when you complain,Bad
3356,the worst company for broadband in uk when you have a problem they will never fall out of a problem the other day i told the customer services the phone call is recorded from my side and she told me im not allowed to record any calls by the law even if i told them in advance but we have right to record our course she said they keep charging me more money for no reason is there a mistake and they say is our mistake ill be calling them time of the time but problem is still there,Bad
3357,put proper people on contact phones who want to help weeks is shocking to fix a minor fault,Bad
3358,your website never works it wont let me view my bill absolute mess,Bad
3359,what a con if i could rate i would they use they o network and on busy times i can get around mb per second at least the unlimited plan i got around at quiet times and worse when the network is purchased the unlimited plan after speaking to them over the phone i was told to go online when i was ready buy a data plan and check the speed etc if this was no good i could get a refund i ordered the sim and as soon as this was the speed i had was below mb per second with a full signal none of the online webchat team are english and it shows with thier replies i contacted who logged a call with the tech team to look into my issue i had a text to say my apn settings were correct which i had already gone through with the webchat person after that text the speed was still just as slow so i asked for a refund around hours after activating the sim and straight after their text reply i was told that if you use the data plan you cant have it refunded even though the new sim has no plan attached and you are directed straight to thier bundle page to buy a plan you cant go anywhere else on the internet until the plan is purchased so your not able to test the speed now asked for a refund from paypal as over the last four days and many online chats no one can see my issue or help in anyway after reading their reply below you can see once again they have totally missed the point and have no clue in how to support their customers the point i was trying to get across was you have to buy a bundle to try their sim out if its no good you cannot get a refund as you have used the for info i did try the sim in my unlocked mobile and its still much slower than an o sim,Bad
3360,unbelievably bad the chat line takes almost as long as the phone calls and also gets absolutely nowhere i cancelled the mobile service via chat line in nov they confirmed at the time and have still been billing me up til now may they have just sent me a letter threatening debt collectors and blacklisting my credit for unpaid bills which they have generated all by themselves ever since i have not used the service at all ever in the chat line enquiry today the agent said the line had been terminated by me before the cancellation went through this is a complete lie but i cant prove it as they will send me a copy of the truncated conversation to cover the tt broadband well thats laughable it disconnects frequently and when it is actually connected its so slow that it scrolls repeatedly playing video clips they did send the right engineer round after days of complaining and hours and hours on the phone he agreed that the fault was at the cabinet it didnt stop them from billing me for the engineer service call anyway and a few weeks later we were back to rubbish connection again the area has good connection apparently so it really is down to tt tt may be cheap but then the service is so diabolical and the billing so biased in their favour its really not worth it my mobile g is faster cheaper and more reliable so i will be tethering from now on free at last to get on with my life,Bad
3361,an awful experience the amount of times that ive contacted them and had not resolved any of my issues is insane so disappointed with the customer service,Bad
3362,i have not received the item i asked for and am to say i have been a loyal customer to you from a very long time was hoping as i have been loyal and i just wanted an replacement sim card with my previous number it would not be that hard to do so from your with great regret i have been let down realy way cand regards and thank you for your service,Bad
3363,asked them to stop sending me marketing emails and phone calls but they still keep emailing me and phoning also dont tell you that you need to make the final payment manually rather than dd they dont tell you that you owe a balance until you see a missed payment on your credit box is slow and rubbish but their broadband was very good and very reliable,Bad
3364,ongoing poor broadband service and call package for a vulnerable and disabled lady rang to cancel the agreement following price increase told i could cancel anytime up to the th of july phoned today to confirm cancellation then told i would incur charges tried to suggest there was nothing on their records about previous telephone contact now waiting for them to review previous and minutes waiting time for them to answer avoid this business,Bad
3365,hi the problem you are having wasnt fully resolved but were happy you received the correct information you talktalk social team,Bad
3366,i have been with orange for some years my last contract was taken out months ago at that time the mobile signal where i live in devon was reasonable for the past year the signal has degraded to a point whereby it is no longer possible to send or receive calls and texts nine calls to orange customer care have made no difference whatsoever promises of a fix within fourteen days have never materialised a direct email to the ceo elicited a nil response a recent phone call to tech services took nearly mins did not resolve the issue and the sim card is now inoperable orange are now in breach of their contract they are the absolute pants as a network operator and flaunt the law their customer service is now non existent i would never use orange or recommend them in fact give them a wide wide berth i am now seeking legal advice to sue for breach of contract,Bad
3367,awful dont get ripped off customer service doesnt exist there will be hidden charges they are the worst out there i learned by by my mistake and they charged me when i asked to leave scum of scum,Bad
3368,dreadful service called several times and get no where was offered a discount and never received it be happy when out of contract,Bad
