,CleanedText,Type
318,i tried to give them no stars but that is not possible customer service from this communications company is no existent the service is utterly useless and getting more expensive each month cant see how they are still in business yet again i have no connection for long periods then when i do get a connection it is only for a few minuets they dont seem interested in fixing it,Bad
319,a couple of months ago i was in the process of leaving talk talk when they convinced me to go with a new contract of a singing and dancing broadband package fast fibre using eero all set up by outreach engineers months in no internet am straight out of hospital no internet no tv bored put of my mind to be told it could be up to days for initial contact so angry frustrated and upset i know there is life without tv but am currently housebound on crutches and there us no plan for when rhe sees patter is a believe everything you are told they lie,Bad
320,rubbish customer service spoke multiple times and not one call was connected with the initial problem very disappointed with customer support on the phone but the engineers that come out are very helpful,Bad
321,had to leave star as there isnt the option for company to deal with ever incompetent staff disgusting customer service and to top it off there own staff agree with you that they are a useless company just closed my business and personal accounts with them after years of shocking service and excuses,Bad
322,great start saturday am appointment rang the afternoon before install date to confirm appointment appointment was again at on day of install because engineers did not show was told again the engineers would turn up left my mobile number and was told they would contact install team and if any problems they would message no contact waited in from am no show,Bad
323,extremely terrible broadband and wifi terrible router hardware utterly useless i might as well be using a dialup connection which would have better stability and speed virgin media wifi always lagging with random lag spikes which make it extremely frustrating to stream watch youtube and play video games not only that virgin medias utterly horrendous wifi router which they force you to use has hardware problems causing the internet connection to constantly cutout would definitely not recommend to anybody the most incompetent useless company ever,Bad
324,ill never recommend o to nobody theres like dozens of phone companies around better then o they never resolve nothing on the store they always tell you to call customer service but you never cant get a hold with them they put me on hold for hrs after i was talking with a rude guy from sales department for minutes the line got drop for no reason cuz i had good connection i did check my bars was full he didnt had the courtesy of call me back on email me something im here right now waiting once again trying to cancelling my contract just for the record minutes already waiting,Bad
325,well the only thing i get is catch up nothing else i will be making a move shortly,Bad
326,talktalk have been the worst company i have ever dealt with over the almost years i have been with talktalk i have had set up a however for an unknown reason it did not work so every month talktalk would issue a late payment fee so every month i would have to ring them pay my bill and ask why the wasnt taken and they didnt know in their defence every time they credited me the late payment fee back and set up the again this continued for to months each month having to go through the various pains of contacting them paying over the phone and resetting up a eventually moving the date seemed to solve the issue fibre had a call from a rd party engineer about a year into my contract that was about to expire stating he was on his way to upgrade my line it was the first i heard of it and believed it was a mistake as my contract was running out i was going to review my broadband provider anyway the engineer said he was going to speak to talktalk and that was the last time i spoke to someone on the phone about the issue i received an email an array of confusing text messages and no upgrade talktalk did give me months worth of credit without me complaining which was very welcome but at the end of the months i still had not received the fibre broadband upgrade but was now being charged a fibre broadband rate at this point my house was on the market so i did not call them as i was intending to cancel soon anyway taking me onto issue called talktalk to arrange cancellation however their system was down they put a note on the file about the date i called and asked me to call back the next day i called back days later the system was still down so asked me to call back next week that takes us to today as far as i am concerned i had met my obligations to call them to cancel so my call to them was just a courtesy call however they then told me i had to agree to cancellation terms and conditions or i could not cancel the real sticking point for me being the new terms included a fee if the equipment was not returned i intend to return the equipment but anything could happen i did not agree so they told me i could not cancel i told them i already had they said they couldnt process it well to save a headache i agreed under duress they refused to accept my agreement under duress and said i must simply agree ironically adding duress and i wish i had caved at this point but i didnt so was transferred to customer services customer services couldnt really help with the issue they arranged for the returns envelope to be sent to me then transferred me to a cancellation team who essentially said they needed me to agree to the cancellation terms and conditions even without challenging my assertion that it constituted a penalty and was not binding in contract law it had been minutes at this point and departments so i said okay the call ended with me thinking i had cancelled but no i had a call back within a few minutes to read me the terms and conditions again because they had not been read out to me after i had been transferred between departments they read them out and i said okay at this point we are at nearly an hour for what started as a courtesy call to them ultimately this company is using their weight to apply terms that are not legally binding and will just transfer you between departments until you cave to them or keep charging you a fee for a service you dont actually receive ps had only a few issues with the broadband the speed has been fine and have had the occasional drop out but it is rare,Bad
327,got a mobile phone samsung ace from virgin on a month two months my phone was stolen or lost couldnt prove it was stolen rang virgin to tell them they cancelled the sim card gave me the number of the insurance firm rang them they blocked the phone th of sent me insurance forms and told me if i took them to nearest store that i could fill the forms in and they wold fax them back as i needed photo id when i got to the store the virgin rep said no way could he do that was very abrupt when i explained again he more or less said tough shit this was on the th of april as i was waiting this long for the forms to come mile journey wasted and in rail fares when i got home rang virgin to complain what a fiasco call centre from india couldnt understand a word she was saying asked to be put through to finaly put through to some one who spoke english told her what had happened she said she would look into my problem rang me back mins later and on behalf of virgin and said if i photo copied my documents and sent the virgin media insurance i would be given i did this sent them by first class post on the th april one week later havent heard anything so decided to ring insurers up as they advertise on recieving forms they will have a new handset to you in hrs what a lie virgin media insurance said they didnt have the s in stock and offered me a lesser model i refused so they then told me it could be to days before i got a hand set i mentioned in the insurance forms that for every day im without a phone they will pay he said because that it wasnt in stock they couldnt do anything about it so i to ring customer services up and told them about it they said they couldnt do any thing about it when i asked to cancel the contract i was told it would cost me after this no more virgins for me wish i would have read this forum first richard branson next time you are advertising your products come clean and tell people there rubbish and you cant provide wat you advertise,Bad
328,bt well where do i start my mum has and requested that we have no loss of service ten days later i got them to escalate it to get it working what an absolute shower of now phone is working but no broadband call centre waits are minutes minimum why cant i give no stars this post could go on forever,Bad
329,poor service and prices keep going up been a customer for many years but not for much longer,Bad
330,i have tried to cancel my contract today webchat rep proposed to find another deal but i wasnt prepared to go with it as it was more expensive with supposed discount than on comparison websites up to then it was fine then i was told that if my notice goes out today i will be charged for being days early this is insane i dont want to stop my contract earlier i was simply giving a longer period of notice that i wont be extending my i have to set myself a reminder to call you again in days you that desperate for extra few quid or whatever it is sounds greedy i am not impressed also what is the point of offering a third parties a better deal than you can give me this makes me want to a go directly to a third not bother with you at all if a company that had my loyalty for years and then cant be arsed to give me a better deal to stay with them than another provider online for switching or to new customers only i dont feel like i want to spend my money with you your current customers,Bad
331,so my problem with bt is probably not as serious as others but it is very worrying i think i receive their fibre broadband which isnt fibre because nobody has dug up my garden to replace the wires yet and my anticipated download speed is mb or there abouts its nowhere near proper fibre so misleading which leads to my issue my guaranteed download speed is mb and i pay them for that but my actual download speed according to their own speed app is mb now you could argue my broadband is still working and i am getting a reasonable speed to be able to do a lot of things so whats the problem well the problem is i am paying for a service which i am not receiving a service which they in their own words guarantee and it got me thinking how many people out there are paying extra for these guaranteed speed and not receiving close to it my guess is quite a lot i tried registering this as an issue hilariously then received a text message saying how did we do when nothing had been done oh except may be other than moving my case to their recycle bin,Bad
332,they activate your tariff before your sim gets delivered essentially being charged before i even use their services what is worse is that my order has not been delivered it has been days now and im having to arrange for a new delivery with o so it could be over weeks from when i ordered to when i actually get my delivery and im being charged for this pathetic company,Bad
333,i changed my internet and phone from sky to bt and i can honestly say the financial saving was not worth the hassle they had technical issues setting up my line so they cancelled my order without telling me company put the onus on you to chase your order if there are any issues and when their help lines are so busy it takes mins to speak to anyone at the best of times it is very frustrating i also got cut off mid call to bt had advisers give me a date to call back and not bother and generally went round in circles while i tried to get my internet set up did get offered compensation though so the daily phone calls accumulating hours on the phone to them were well worth it think carefully about joining bt,Bad
334,false advertising very bad service ordered upgrades one was for my elderly mother whos phone stopped working and now had no communication method vodafone was offering day delivery due to order delays ok not as fast as normal but time of year ordered first weeks ago later no phones or update are blaming dpd for not collecting their orders no vodafone has choice to use dpd so this is fault despite huge backlogs they are still accepting new orders promising day delivery which they have no intention of meeting very bad customer service and false advertising if no phone shortly will be referring to trading standards and ofcom as this is just lying to customers,Bad
335,the update of my virgin media review is as follows after the ombudsman found in my favour i chose to stay with virgin as they said they would now look at my problem in more depth an engineer came out and said he didnt know how we managed to get a connection at all as it was evident that the underground cable was damaged they came out and laid a new cable and bingo the speed jumped to what is was supposed to be its not always perfect but generally i am seeing around mbps on average its still a bit poor for a mbps connection but almost acceptable i contacted virgin and pointed out that my original complaint goes back yrs mth i have paid my monthly fee diligently for an entire yr contract and then for mths of my new contract even when i was cancelling online lessons during lockdown i am a teacher or having to go next door to use their sky connection to give evidence during an online court case i still kept up to date with payments i was told by different customer service representatives that i would be due some compensation for my horrendous experience i have emailed written letters including to their ceo used the online web chat telephoned customer services on several occasions i have received no replies to my requests for compensation i even pointed out that i was only after compensation for my latest contract which spans mths and am yet to receive any reply they say they will reply within days but mths would be more appropriate i have since contacted them to cancel the contract altogether as a matter of principle but they wont even acknowledge my cancellation request i have had no choice but to direct debit hoping that none payment would prompt response all they have done is restricted my connection so i now have no internet and they now constantly bombard me with requests for payment from an email address and text number that does not accept read this week that virgin are at the bottom of the league for complaints and customer satisfaction virgin are all about the money since branson sold up customer service wise they have gone down the toilet i am awaiting the next stage which will no doubt be passing my bill to a debt collection agency i await my day in court if your reading this thinking shall i get a virgin account then take the advice of someone who has been stung by both virgin media and virgin mobile they are virgin on the ridiculous stay well clear,Bad
336,absolutely shocking service a straight forward transfer of ownership from my phone from my employer to myself totally cocked up at every stage you talk to one adviser and they say thing and then you talk to another adviser and they say the opposite find a better network provider who can provide basic customer service,Bad
337,terrible evil cancelled my account years ago they kept taking the money when i tried to ask them to close the account they refused so i cancelled my direct debit and asked them again they refused to allow me to close the account again as i was now in debt to them for a service i hadnt used for years they reduced my credit score and referred me to a debt collection agency i was forced to pay more money just to get away from them they told me it took days for the money to clear with them even though i paid by debit card on line and by that time they had done it again and again tried to take money and again refused to close the account this has all been going on for a while now so i complained to the ombudsman and they are still dealing with all other review here show have nothing to do with vodafone ever as i keep meeting people treated this badly and more they run the risk of driving to vulnerable people to suicide how can they get away with this again and again and again,Bad
338,was quoted for my phone which was in pristine condition not a scratch on it working perfectly sent the phone off and got a revised quote of they stated that the phone was not in the condition i had advised and that the buttons and touchscreen were not working you arent able to speak to anyone so have to communicate via message which is not very convenient and they dont answer quickly i asked them to send my phone back received phone back and sent to who quoted me slightly less but they paid me into my bank account the same day gaff are obviously dishonest and i will never use them again,Bad
339,renewed contract discussed needs people in household etc pretty much disappointed every day with buffering not able to get the service i thought i was paying for,Bad
340,cheap but shocking latency which there specialists cant fix but still wont allow me to leave without a penalty even though i have to put up with there crap and speeds are mega elsewhere,Bad
341,i thought they had improved as a company what a load of crap their tv is not user friendly and very hard to use plus you cant get to talk to anyone i cancel direct debit disconnected everything go back to preview and ordered myself a stay away at all cost,Bad
342,on line chat with talktalk does not resolve any problems,Bad
343,i explained many times the issue is high latency ie ping on the line but over hours of testing there is no resolution this have been going on for months with high latency but no help contacting talktalk agents further the chat mysteriously ends without resolution i have tried agents conversations today and due to a complex question not really its just not in the script to do an extended line test of latency oh and the agents solution was to try sell me a new contract on fibre which isnt actually available at my property why would i take a new contract with you if you cant investigate and fix a basic problem on my line,Bad
344,ee continues to charge me for a sim not used for over two years it was just by luck i found out that i have been charged over pm for over two years ee has stolen over from me they dispute that this is not theft if i didnt accidently become aware of this and contacted them they would have continued to charge me forever or until i died what shameless and terrible company,Bad
345,talk talk dont like customers who complain and just cut you off after an hour on separate occasions their customer service is terrible would not recommend,Bad
346,spent over trying to sort loss of channel on freeview after was requested by talk talk on february lost contact with adviser tried again to connect with support team going through all the usual checks time now going into mins since my first had to repeat my phone number and tapped in one wrong digit and they ended the service is zero,Bad
347,im a long time virgin customer there is a broadband fault in the sw area that has been ongoing for over days and no feedback from virgin at alla recording offers text updates on the problem but none come through despite repeatedly obeying recorded to a human being becomes increasingly difficult to to broadband are becoming far too on virgin pull your finger out,Bad
348,hi guys please think but times before take talk talk broadband i have year long issue internet drop mb speed stil not sold out,Bad
349,hi terence thanks for taking the time to provide your feedback its disappointing to hear your experience with us hasnt been a positive get in touch on one of the following options as soon as you can well do all we can to get things resolved for broadband tv and phone its free from your virgin media phone or from any other phone mobile its free from your virgin mobile phone or from any other phone can also text us on find out call costs to our team from a virgin media home phone at call costs from other networks and mobiles may note standard charges apply check with your network operator for on our contact us page youll see a link to our web form complete the form to let us know what went wrong and what we can do to put things right tom,Bad
350,we switched over our business phones to this company and was promised that our remaining contract with our previous network provider will be paid and settled as per contract ive received bills now debt recovery companies chasing for this bill which should of been settled by sure telecom when i need to speak to someone no one answers or responds but they are quick to respond when signing up anything else forget about it i will be taking them to small claims court stay away,Bad
351,only go with this service if you dont mind waiting hours for someone on there chat service had incorrect billing and an inconsistent broadband connection and i cant get hold of a real person to talk about iti was on chat for hours last night waiting for support only to be cut off,Bad
352,worse network i have been waiting to solve my problem for a year still not been solved still trying i dont how long i have to wait,Bad
353,the person could not even help in any way and signed off,Bad
354,had to wait hours so solve a renewal contract over their chat services awful customer service,Bad
355,i have never in my life received such lack lustre service than at the hands of vodafone i called a few months ago to say i was moving to oz and i wanted a quote to end the contract they said it would need to be paid in full so or i could get someone to take over the contract obviously rather than be out of pocket i decided to let the contract run down and pay the per month financially made sense and plus why would i pay when i wasnt going to be renting the line or receiving the texts calls and data allocation basically paying for nothing so imagine my amazement when months into my emigration my signal goes to no service and i receive an email saying your next bill is phone vodafone who claim i agreed to this complete and utter bare faced liars words fail me as to how to describe this companies disgusting levels of incompetence and its clear to see why they are constantly the worst performing network and why they have an overall review score of star on here when i called them rather than apologise and turn the phone back on they said they will listen to the calls and if i didnt agree which i never so basically calling me a liar they will turn it back on i dont think so as if they dont turn it back on and honour the contractual agreement of providing me with mobile phone coverage they will not see a single penny from me as i will not be bullied by a disgusting pitiful organisation and i will make sure my experience with vodafone is known to as many people as possible,Bad
356,the most pathetic network i have ever come across they dont even response to customer complain signals are poorest data bundle are not even worth of half price and they charge gbp never go for this network reason behind being blunt is without any credit of gbp got deducted to zero,Bad
357,awful broadband service guaranteed average of mbps when run speed test no more than mbps luckily cancel it after an few days what a awful company to deal with,Bad
358,how can one justify the number of times,Bad
359,been with ee since day one im taxi driver using uber bolt as apps for work recently i keep loosing big money everyday because the ee bad connection i called ee more than times but the connection problem gone worse my opinion is they taking the masts down or may be chinese companies taking over ee bt this is ridiculous and frustrating,Bad
360,worst customer service provider out there had to wait hours to speak with an actual human only to be disconnected connected you get swamped with questions and in the end nothing is done called in just to get the activation done and it takes ages to get things have gone for bt,Bad
361,had outage on broadband which lasted seven days when phoned talktalk first day smug recorded voice told me they knew the problem sit down like a good boy and wait for us to contact you when its fixed i have been with talktalk just over yrs and had only been a week or so into a new contract also moved yrs ago to this locality told them of new address moved from a flat to a house down here told them this new address still when i phoned over this outage they had my old address form yrs ago in lincolnshire lived since march on portland dorset customer services people are very good but management wants a good kick up the loyalty counts for nowt with them if we didnt pay our bills and keep with them they wouldnt get the grossly for doing bugger all and being totally unapproachable bet the customer service people at the sharp end dont get that much pay left bt back in because they buggered me about and hiked prices this lot dont appear to be that much better feel sorry for the customer service operatives like thomas cook if talktalk failed the bosses have had the money and the real workers get shafted and have to do the restorative work on behalf of useless management bad show typical these days you pays your money and get treated like,Bad
362,still taking my money after leaving months way of contacting anyone as my account doesnt exist disgusting,Bad
363,been with them for months started but fairly soon went bad now it is appalling about another months of contract then im out never go back to them and they would have to pay me to stay avoid talktalk,Bad
364,up until i received my router upgrade i was counting the days to the end of my contract from the start it was m m m etc never very high when i contacted virgin one week into my contract about my issues they sent me an ethernet cable dont know why they informed me if they sent out an engineer and he couldnt find a fault id be or two months ago out of blue i got an upgraded router now i regularly get the m that i was paying for so terrible first months and no longer counting the days,Bad
365,i am paying for a faster fibre service from talktalk but i am not receiving the minimum speed receiving circa previously received i know its a lot more than some people can get but the point is i am paying for an enhance service however i am not receiving this the tech support team albeit trying to be helpful could not answer some of my questions,Bad
366,they are so difficult to deal with all my neighbours have better speed as the lines have been upgraded and talk talk do offer faster packages but will they offer they have just lost our business,Bad
367,i was left hours with no service in middle of lockdown the network kept breaking i have had such a low upload speed for weeks that i couldnt work anyone ever in their life think to get virgin media dont i closed the contract and called today to make sure that also my sim contract which is linked to my broadband would have been closed by the of june that is when the contract should terminate the idiot at the phone instead of just checking and making sure that the account would have been closed by then just closed the account instead so now not only i have to change number and my partners i dont have a phone number top of it also i had to pay a fee for closing early the contract as i wasnt left without internet for longer than hours but i only had a very low upload speed like less than which makes it obviously impossible to use any online services as i needed to work i also run out of mobile data that obviously they would never refund to me,Bad
368,talk talk always have problems and keep asking you to ring bank after hours when you ring again they say they are having problems please ring back tomorrow what of rubbish get it sorted or you will be losing more customers than me,Bad
369,very disappointed with contract they will raise the money between the contract and you cant cancel without penalty charges when i talk with customer service very rude please be aware of terms and conditions before you take the contract,Bad
370,moved home and upgraded to halo with bt engineer never showed up even though i was assured on the morning using a temporary hub they keep disconnecting so restricted broadband and mobile service they cut off my limited phone and broadband service this morning i had to pay a full months bill for a service i never received or they would not turn it back on bullying and blackmail no end in sight they are totally incompetent,Bad
371,receive email telling me to access my bt account to find new details unable to access keeps telling me my email or password is wrong sent pin to use how do i use it as all it keeps telling me is to access my password after two more goes blocks me for minutes as i have used too many attempts to access i am lost for words,Bad
372,had to go with this company as only provider in area from the start the service has been shocking billed me twice in the one month staff havent got a clue dont go there,Bad
373,awful customer service had a commercial selling me the broadband package and lie in my face that i would get a free to try for days mobile sim had to report this agent then i received an email saying i would be charged days after then called to cancel the f service they said it was done they charged me days after called again and agent hung up on me because i did not know the phone number to a service i was not even using or had even activated had to report this agent and ask for a refund that will take to working experience will be looking for another service,Bad
374,never had to deal with a company where the employees lie so much to you are simply lying that your problem caused by their mistake is solved and then you find it that it is not i wanted to close a contract with them the first employee lied to me that it was done a few months later and pounds missing i see they kept charing me i have transcripts for hours of talking with them any result they lied to me countless times after each talk with a new employee they said that the problem was solved but when i called back i found out they lied,Bad
375,the o to cancel within the off period virgin must do better here not made aware that this was an additional contract with an additional charge assumed it was included in my bundle just like it used to be,Bad
376,virgin doubled my monthly the cost of our service i called and tried to agree a fair price no chance after finding an alternative provider that was cheaper i tried to cancel my service days later and after being transfered multiple times on a premium rate call with multiple attempts by them to pressure me to stay with them i finally managed to get the service cancelled after the day notice they have now sent me an additional bill with no explanation dont touch them they are a nightmare,Bad
377,i have had constant broadband and connectivity issues since i moved to ee a couple of years ago i have tried on dozens of occasions to speak with their customer services team and every time they offer a different solution but the fact is my phone is virtually unusable since i cannot receive calls via wifi have tried to leave my contract but they are hiding behind the small print and demanding termination fees even though they cannot deliver on their contractual part of the agreement my warning to others is very very careful in dealing with this company,Bad
378,extremely rude salesman contacting our office if youre going to try and force things on people at least make sure your salesman isnt putting people off instantly,Bad
379,dear website is the worst i have ever encountered it is difficult to navigate and the extra socalled security measures are both ineffective and annoying if you are going to redesign your website please use someone who understands rd research development,Bad
380,promises made by virgin broken not getting all apps deals that were promised and currently being charged more by mess for me to tidy upnot impressed especially when i get the pleasure did paying per month for this,Bad
381,bt are poor just phoned the loyalty team as my contact has ended but they wanted more money then i am paying now i have been with bt for years and that means not thing to bt i was not even offered the sale they have on at the mow if your thinking of joining bt dont i would say,Bad
382,well its was easy purchasing the phone and bt were super quick at taking my its been over days now and it still hasnt arrived i havent bother complaining because this is the service you get from bt terrible service terrible product terrible there isnt another choice where i the real disappointment will be that even when we get our landline up and running it will still sound like someone is rustling newspaper down the forever disappointed,Bad
383,highly do not fail to fulfill the contract mb is only on paper get money for nothing internet keeps shutting down or is very slow for me scammers,Bad
384,talktalk is a vile disgusting company sign up with them years ago but their engineers they couldnt connect me so after about different engineers i ended up going to virgin media but they did not cancel my contract after i keep repeating that i dont have the service with them so every month fir years ive been receiving emails telling me about my bill which is always because i dont have a service with talk talk and ive been with virgin media for years i called them tt up times today to try and cancel it again i got that its going to be cancelled hours later they said a provider as said that i wanted to the f with them nothing to do with me i dont want to stay with them why would i they are not providing me with any service so i like to know that who cancelled my cancellation im sure this is illegal,Bad
385,since switching to virgin media we havent had no is distressing as we have elderly can no longer contact called virgin on numerous occasions but to no been told you cannot move it because of didnt stop you installing iti can be contacted on please do so,Bad
386,disaster trying to contact customer service few days before my contract ended they just kept passing me on to another call handler after nearly two hours they said they would end contract and customer service will return a call to enquire why cancelling person who called could hardly speak english informed i just wish to end contract and nothing more they started asking security questions which i refused to give as i felt was being spam now theyve sent a new bill shocking customer service never clear,Bad
387,very poor customer service been on several calls had emails that have promised one price which was never applied another email promising another then an email saying my next direct debit would be even higher than both emails then a letter saying my monthly payment would be moving to bath of which are extremely expensive and well above the promised in original email and contract they seem to tell you something on the phone and then not apply it its misleading and disingenuous,Bad
388,how does this awful company get away with such awful service it takes a minimum of two and a half minutes of key tapping simply to get to the phone ringing and then they always take ages to answer i have had hour long calls on more occasions than i can recall and am rarely happy beith the outcome mostly you get a foreign call centre and mostly you get someone who doesnt understand your problem on several occasions i have been cut off by virgin media and they never call back i have wasted s of hours on the phone to this awful company and when factored into pricing makes virgin media the most expensive company to buy services one star is too much,Bad
389,the company ever i make contract a year ago for with gb internet one year they raise price up to with same deal gb wait to finish with them,Bad
390,increasing price and i want to cancel it but the throw me around for minutes just to get an answer that i cant access my account because of unreasonable security clearance really disappointed avoid at all cost,Bad
391,th november was when i and maybe just a few others since informed lutz about the rubbish customer service he was providing to his customers an insider at virgin said the issue was eventually discussed in the virgin hq sauna after a long lunch do you mean are you saying ve talk to those imbeciles who pay us ze money is ridiculous stop wasting time more steam yes sir mr that day is that operations yes sir mr lutz start using our own media services instead o that will mean we get less complaints because they wont be able to get through using our service ha ha ha mad may update virgin have responded to my review and have informed me that at the time of my complaint the sauna at virgin hq was not working correctly apparently the temperature control malfunctioned and several nether regions were scalded the equipment relies on an internet connection with the sauna maintenance company to monitor settings and performance due to unreliable internet connectivity it has been recommended that an alternative broadband provider is sought and the virgin contract cancelled none of this latest review is true of course but it makes better reading that me complaining about another set back with virgins attempts to fix their rubbish service,Bad
392,the worst company to deal with in the uk i have phone lines including mobile broadband and landlines over the last years ive moved away from bt on all but those give me more problems than all the others put together the righthand doesnt know what the left is doing heed this as a warning do not use this company i hope ee dont follow suit now theyre owned by this joke of a company,Bad
393,absolute is the worst the last thing they want you to do is speak to a the ivr system just decides to say goodbye and hangs up on to have to ask for things several times before you get network expect it to take will throw hurdles in your way to stop you leaving of course they do they make a fortune charging more than every other a problem when youre with o is hell,Bad
394,once set up its fine but the service is house and made an appointment for engineer on their site spoke to someone there who gave me a cast iron guarantee the appointment was confirmed after booking time of work they rearranged without letting us know for days on the phone to clueless staff who give false apologies and lies in equal strung us along with cancellation until we were out of the cooling off period and tried to charge us for leaving a service they couldnt reply were great problem was with talktalk customer service and the lies and broken promises,Bad
395,worst customer service there is i tried to activate a sim nothing happened waited hours contacted vodafone told me they had done it hours later nothing contacted again it had not been done so did again told an hour hours later nothing contacted again now told have to wait hours before something else is done no effort to help no offer of a call to help jst wait to find out it hasnt worked again,Bad
396,stay clear they are the worst phone and broadband i have ever dealt with constant issues with my phone line and broadband it take hours to connect to them to log a fault and when you do wait for up to mins the person that takes the call disconnects the line intentionally or pretends that they cant hear you awful i have moved to a new provider and provided virgin with an end date but now they say i still have to provide them with a extra day notice which ive done this already daylight robbery worst worst company,Bad
397,absolutely shocking customer service no tv now for over weeks they keep changing the dates not turning up when i ring no one knows what is happening im leaving now for anyone else,Bad
398,tried to talk via phone and live chat no point read an article in the papers how bad you i see why,Bad
399,because the internet i have is very bad and i talked to them a lot and no one solved the problem for me and i tried to update my subscription to mb but i did not get an ideal price i took a high price my father wants a new subscription he takes a perfect price even though i am old with you,Bad
400,buyer beware i am having the same problems as most people on the sell my phone service which has suddenly been paused gg said they would honour final for any phones that had already been sent in but i have heard nothing from them so far i will be reporting them to trading standards tomorrow and i encourage all of you that have had similar issues to do the gaff obviously outsource the sell my phone service to another company who are total scammers reputation is now in tatters because of poor service level from a rd party but they are ultimately responsible for managing this relationship and should not be off their customers with petty excuses about their supplier,Bad
401,terrible customer service extremely unhelpful was always late which i had to call customer service which took ages to get to speak to them then got thrown to all different departments until the issue was resolved online chat was always terrible took a few minutes to respond after each sentence i was wondering they were multi tasking by chatting to few customers at the same advising to phone again so they could up date their records although it was their fault not sure why they could not make a note update their records themselves they advised this is their procedure what a ridiculous customer service i will never come back again once my contract is finished,Bad
402,wi fi been dropping for last few years could not get a straight answer from customer service in india they are like changing,Bad
403,awful communication system via whatsapp internet services are also inconsistent overall just not a pleasant experience and i have been with then for a long time,Bad
404,a completely dishonest provider id give less than one star if possible customer services are some of the worst ive ever come across,Bad
405,awful avoid,Bad
406,i am a very very old customer and remember the days of before richard merged and branded virgin media and the days when everything just simply yes i have been using this service since then and still do however not too sure if any new mergers are affecting this service and it does appear that virgin media is still a subsidiary of liberty global do know that customer service is seriously lacking right now i have an important email account with virgin media that has suddenly stopped working i contacted the customer service days ago who said they could not fix it but would pass it on to their tech department and said this will be resolved within next to days that was on may its still not fixed and i still cannot get my company cannot seem to grasp how important the email account is and i use the virgin media account for my email and specifically in the past virgin media for reliability but thats not the case here simple things like expiry notices and warnings on my accounts all of which i cannot receive without a working email is going on with this as i said i already contacted support first who said they would pass it to your it staff now days ago and its still not working,Bad
407,i have been a loyal customer for over years yet this company is a joke they assured me only last month that my bill would be reduced due to my threats to leave and after being forced to wait on hold for over an hour and transferred to the wrong department times i am still without internet and they refused to honour the agreement will never use their service again i would not recommend this how a multi million pound business is allowed to get away with treating their customers like this,Bad
408,bought voucher which should of given local calls lasting less than minutes total and credit gone avoid this crap network at all costs,Bad
409,after my contract ended i tried to renew for some unknown reason my account had been blocked i was told that it would take days to correct and they would let me know they didnt bother to get back to me so i called them same answer again after a month and several phone calls and the same discussion the matter was still not resolved my bill in the meantime went up from to much as they wanted my custom they could not fix the problem so i have now cancelled unbelievable incompetence,Bad
410,had new broadband installed on th march it has never worked i have no internet which i need for work i have been told by an open reach engineer that the fault is at the exchange and a talk talk engineer needs to sort it i can only speak to call center staff in the philippines who do not understand cant speak to anyone else in the uk disgraceful customer service,Bad
